Nome,Previsto,Effettivo (2024),Differenza
Thomas Santos,47.558117,53.0,5.441883087158203
Khalil Al Absi,23.564232,29.0,5.435768127441406
Jakub Lutostański,23.409468,18.0,5.409467697143555
Kenneth Paal,59.60449,65.0,5.395511627197266
Charlie Cresswell,62.60744,68.0,5.392559051513672
Aapo Halme,57.617073,63.0,5.382926940917969
Raphael Framberger,60.61964,66.0,5.380359649658203
Riccardo Calafiori,62.621105,68.0,5.378894805908203
Cauley Woodrow,24.626032,30.0,5.373968124389648
Brian Salvareschi,63.630505,69.0,5.369495391845703
Davino Knappe,24.636019,30.0,5.363981246948242
Max Caputo,23.637186,29.0,5.362813949584961
Linus Gechter,63.637367,69.0,5.362632751464844
Edvin Kurtulus,63.6381,69.0,5.361900329589844
Shady Oukhadda,57.656746,63.0,5.343254089355469
Dante Sealy,24.343018,19.0,5.343017578125
Bruno Amione,62.669495,68.0,5.33050537109375
George Miller,31.67021,37.0,5.329790115356445
Ignacio Rodríguez,62.67181,68.0,5.328189849853516
Runar Espejord,24.677319,30.0,5.322681427001953
Bonke Innocent,62.677338,68.0,5.322662353515625
Fardin Ali Molla,23.318792,18.0,5.318792343139648
Callum Styles,58.687447,64.0,5.312553405761719
Sean Zawadzki,54.69373,60.0,5.306270599365234
Fred Onyedinma,42.69498,48.0,5.305019378662109
Leonardo Benedetti,52.699497,58.0,5.300502777099609
Rassoul Ndiaye,59.700523,65.0,5.299476623535156
Rocco Ascone,49.700886,55.0,5.299114227294922
Kevin Schade,23.704294,29.0,5.295705795288086
Giuseppe Cuomo,57.71669,63.0,5.2833099365234375
Sandy Walsh,62.71704,68.0,5.282958984375
Niccolò Corrado,58.72684,64.0,5.273159027099609
Gerasimos Mitoglou,62.732246,68.0,5.267753601074219
Giulian Biancone,63.735905,69.0,5.264095306396484
Salem Al Najdi,47.746002,53.0,5.253997802734375
Valentin Gendrey,61.752495,67.0,5.247505187988281
Griffin Dorsey,46.762646,52.0,5.237354278564453
Boris Lambert,62.77681,68.0,5.2231903076171875
Yanis Begraoui,26.221409,21.0,5.221408843994141
Frank Magri,26.211437,21.0,5.211437225341797
Dominik Stumberger,59.79998,65.0,5.200019836425781
Kenneth Schmidt,61.80113,67.0,5.198871612548828
Ryan Flamingo,62.81088,68.0,5.189121246337891
Joe Taylor,25.185347,20.0,5.185346603393555
Sofian Kiyine,58.81708,64.0,5.182918548583984
Max Christiansen,62.821526,68.0,5.178474426269531
Shawn Adewoye,62.83351,68.0,5.1664886474609375
Oualid Mhamdi,50.843285,56.0,5.156715393066406
Ross McCrorie,61.84343,67.0,5.1565704345703125
Mateo Tanlongo,61.847256,67.0,5.152744293212891
Jonathan Varane,59.849472,65.0,5.1505279541015625
Jan Sobociński,58.85768,64.0,5.1423187255859375
Elias Jelert,58.86521,64.0,5.134788513183594
Max Rosenfelder,61.87284,67.0,5.127159118652344
Kieron Bowie,26.881092,32.0,5.118907928466797
Leif Davis,58.883007,64.0,5.116992950439453
George Wickens,24.89732,30.0,5.102680206298828
Ramiro Ruiz Rodríguez,32.909927,38.0,5.0900726318359375
Yoan Koré,57.920868,63.0,5.079132080078125
Jay Idzes,60.93953,66.0,5.0604705810546875
Vetle Walle Egeli,49.940006,55.0,5.059993743896484
Jacopo Fazzini,56.968727,62.0,5.031272888183594
Enzo Tchato,57.975277,63.0,5.024723052978516
Syb van Ottele,60.981834,66.0,5.018165588378906
Aleksa Pejić,60.999004,66.0,5.000995635986328
Bill Tuiloma,61.007458,66.0,4.992542266845703
Guy-Marcelin Kilama,61.01006,66.0,4.989940643310547
Maik Nawrocki,63.012222,68.0,4.9877777099609375
Jhon Solís,59.01553,64.0,4.984470367431641
Sammie Szmodics,43.017956,48.0,4.982044219970703
Saïdou Sow,64.040535,69.0,4.959465026855469
Santiago Castro,29.040813,34.0,4.959186553955078
Sven Mijnans,57.042076,62.0,4.957923889160156
Ryan Ledson,58.04555,63.0,4.954448699951172
Allan Campbell,64.04583,69.0,4.954170227050781
Nelson Palacio,60.048306,65.0,4.951694488525391
Jack Currie,52.04883,57.0,4.951171875
Ryan O'Kane,28.056623,33.0,4.943376541137695
Zac Ashworth,54.065956,59.0,4.934043884277344
CJ Egan-Riley,61.06855,66.0,4.931449890136719
Johan Bångsbo,61.072926,66.0,4.927074432373047
Gustav Grubbe,52.076305,57.0,4.923694610595703
Niklas Schmidt,48.077,53.0,4.923000335693359
Jérémy Blasco,62.08074,67.0,4.919258117675781
Ernest Muçi,24.910725,20.0,4.910724639892578
Jaheim Headley,50.092503,55.0,4.907497406005859
Charlie Patino,60.09771,65.0,4.902290344238281
Owen Dale,26.10341,31.0,4.896589279174805
Mario Stroeykens,25.11872,30.0,4.881280899047852
Moritz Oswald,54.125614,59.0,4.874385833740234
Oscar Wallin,53.13592,58.0,4.864078521728516
Farès Chaïbi,63.148197,68.0,4.851802825927734
Felix Allgaier,52.151638,57.0,4.848361968994141
Juan Pablo Torres,57.833305,53.0,4.833305358886719
Tanner Tessmann,59.173237,64.0,4.826763153076172
Théo Le Bris,58.17351,63.0,4.826488494873047
Melle Meulensteen,63.19217,68.0,4.807830810546875
Luciano Gondou,31.204779,36.0,4.795221328735352
Kouame Autonne,62.20629,67.0,4.793708801269531
Nicolò Cambiaghi,33.209785,38.0,4.790214538574219
Christian Dalle Mura,60.212704,65.0,4.787296295166016
Rafik Zekhnini,34.78217,30.0,4.782169342041016
Hakim Guenouche,51.219337,56.0,4.780662536621094
Max Ejdum,36.22485,41.0,4.775150299072266
David Nemeth,63.24376,68.0,4.7562408447265625
Philipp Treu,56.24996,61.0,4.750038146972656
Úmaro Embaló,26.253574,31.0,4.746425628662109
Chinedu Ekene,24.258537,29.0,4.741462707519531
Gjoko Zajkov,63.260838,68.0,4.739162445068359
Jan Gyamerah,60.266468,65.0,4.733531951904297
Francisco Perruzzi,60.269905,65.0,4.730094909667969
Dennis Borkowski,26.281416,31.0,4.718584060668945
Dean Cornelius,52.28909,57.0,4.710910797119141
Jaouen Hadjam,58.304466,63.0,4.695533752441406
Cristian Castro Devenish,63.306652,68.0,4.693347930908203
Nicolás Garayalde,56.31619,61.0,4.683811187744141
Nikolai Rehnen,39.668808,35.0,4.6688079833984375
Adam Dźwigała,59.33621,64.0,4.663791656494141
Lohann Doucet,56.33864,61.0,4.6613616943359375
Solomon Bonnah,59.642723,55.0,4.642723083496094
Magnus Retsius Grødem,40.364643,45.0,4.635356903076172
Ranko Veselinović,63.370937,68.0,4.629062652587891
Quentin Merlin,62.37804,67.0,4.621959686279297
Ajibola Alese,61.38137,66.0,4.618629455566406
Kacper Kozłowski,59.38538,64.0,4.614620208740234
Patrick Schmidt,23.410719,28.0,4.58928108215332
Noé Sow,59.414165,64.0,4.585834503173828
Luca Langoni,29.414999,34.0,4.585000991821289
Kazeem Olaigbe,27.416807,32.0,4.583192825317383
Mark Byrne,23.582396,19.0,4.582395553588867
Thomas Thiesson Kristensen,61.41877,66.0,4.581230163574219
Ryan Porteous,63.421204,68.0,4.57879638671875
Yohan Cassubie,60.43573,65.0,4.56427001953125
Andreas Dithmer,43.542076,39.0,4.542076110839844
Oliver Sørensen,54.462955,59.0,4.537044525146484
Will Sands,52.475677,57.0,4.524322509765625
Nathan Baxter,45.514595,41.0,4.514595031738281
Yahia Fofana,45.513596,41.0,4.5135955810546875
Marco Pompetti,48.487415,53.0,4.512584686279297
Lewis Ferguson,63.48909,68.0,4.5109100341796875
Kjell Scherpen,45.509106,41.0,4.509105682373047
Yusuf Erdoğan,54.490948,59.0,4.509052276611328
Issam El Maach,45.50561,41.0,4.505611419677734
Luca Unbehaun,45.5045,41.0,4.5045013427734375
Nathan Ferguson,63.496017,68.0,4.5039825439453125
Lucas Chevalier,45.50374,41.0,4.5037384033203125
Oliver Petersen,45.503143,41.0,4.503143310546875
Max Johnston,55.499557,60.0,4.5004425048828125
Dominic Ball,60.500523,65.0,4.499477386474609
Mateusz Łęgowski,56.502647,61.0,4.497352600097656
Filip Stanković,45.50341,50.0,4.496589660644531
Adis Jasic,59.50615,64.0,4.4938507080078125
Maxime Busi,62.52201,67.0,4.477989196777344
Lewis Gordon,51.52372,56.0,4.476280212402344
Patryk Dziczek,59.52483,64.0,4.475170135498047
Eamonn Brophy,26.525627,31.0,4.474372863769531
Nicolas Janvier,57.526817,62.0,4.473182678222656
Harry Pickering,61.528896,66.0,4.471103668212891
Abdulkareem Al Sultan,54.53407,59.0,4.465930938720703
Alessandro Zanoli,63.54684,68.0,4.453159332275391
Adilson Malanda,60.54768,65.0,4.452320098876953
Daniel Kanu,24.451958,20.0,4.451957702636719
Marc Leonard,56.551113,61.0,4.448886871337891
Tom Fellows,23.448751,19.0,4.448751449584961
Felix Bacher,60.557316,65.0,4.442684173583984
Danny McNamara,61.55752,66.0,4.442478179931641
Bernhard Unger,45.43918,41.0,4.439178466796875
Emanuel Emegha,25.56549,30.0,4.43450927734375
Bruce Anderson,23.432291,19.0,4.432291030883789
Davide Bettella,62.568058,67.0,4.431941986083984
Baran Mogultay,51.570835,56.0,4.429164886474609
Kieran Dowell,44.42778,40.0,4.4277801513671875
Alexander Freeman,42.57288,47.0,4.427120208740234
Kelvin Ehibhatiomhan,23.421902,19.0,4.421901702880859
Linton Maina,24.580292,29.0,4.419708251953125
Robert Street,25.587511,30.0,4.41248893737793
Andy Cannon,55.594143,60.0,4.405857086181641
Liston Colaco,23.403013,19.0,4.403013229370117
Jack McGlynn,51.59926,56.0,4.4007415771484375
Othman Al Othman,23.3822,19.0,4.382200241088867
Danny Norris,37.618862,42.0,4.381137847900391
Gavin Hodgins,39.62327,44.0,4.376731872558594
Shurandy Sambo,59.624035,64.0,4.375965118408203
Taylor Moore,59.633404,64.0,4.366596221923828
Tim Oermann,61.647846,66.0,4.352153778076172
Radosław Majecki,23.649683,28.0,4.350317001342773
Maurits Kjaergaard,58.649815,63.0,4.350185394287109
Petko Hristov,63.658924,68.0,4.341075897216797
Niklas Tauer,63.659897,68.0,4.3401031494140625
Mats Knoester,62.660458,67.0,4.339542388916016
Harvey Lintott,52.663086,57.0,4.3369140625
Tim Civeja,48.668495,53.0,4.331504821777344
Henry Rorig,57.32908,53.0,4.329078674316406
Tope Fadahunsi,23.327404,19.0,4.327404022216797
Maël de Gevigney,62.68228,67.0,4.317718505859375
Kilian Fischer,61.69231,66.0,4.307689666748047
Kyle Edwards,35.70054,40.0,4.299461364746094
Loreintz Rosier,62.702538,67.0,4.297462463378906
Muharem Huskovic,23.296366,19.0,4.296365737915039
András Németh,24.296099,20.0,4.296098709106445
Matti Peltola,57.719437,62.0,4.2805633544921875
Niklas Lang,61.724297,66.0,4.275703430175781
Marco Brescianini,56.72878,61.0,4.271221160888672
David Brekalo,62.73017,67.0,4.269828796386719
Alfie Chang,55.731873,60.0,4.26812744140625
Eoin Toal,59.732834,64.0,4.2671661376953125
Dennis Cirkin,59.73732,64.0,4.2626800537109375
Bogdan Racovițan,62.741558,67.0,4.258441925048828
Matías Silva,51.744167,56.0,4.255832672119141
Cyril Ngonge,30.757854,35.0,4.242145538330078
Mathias Løvik,50.7629,55.0,4.237098693847656
David Čolina,62.764923,67.0,4.235076904296875
Halid Šabanović,63.76729,68.0,4.2327117919921875
Jeremy Ngakia,63.783745,68.0,4.216255187988281
Daniel Gutiérrez,61.786922,66.0,4.213077545166016
Maximilian Wittek,61.800144,66.0,4.199855804443359
Serano Seymor,60.80181,65.0,4.198188781738281
Felix Agu,57.802383,62.0,4.1976165771484375
Nicholas Gioacchini,24.803997,29.0,4.196002960205078
George Johnston,61.811966,66.0,4.1880340576171875
Kalidou Sidibé,62.81628,67.0,4.183719635009766
Raphael Schifferl,60.818558,65.0,4.1814422607421875
Matija Šarkić,41.180283,37.0,4.1802825927734375
Maximilien Balard,49.821934,54.0,4.178066253662109
Ousseni Bouda,24.176954,20.0,4.17695426940918
Edgaras Utkus,62.827606,67.0,4.172393798828125
Bojan Miovski,23.829962,28.0,4.170038223266602
Nathaniel Brown,52.83251,57.0,4.167488098144531
Ransford-Yeboah Königsdörffer,36.83624,41.0,4.163761138916016
Issiar Dramé,59.84056,64.0,4.1594390869140625
Alieu Fadera,52.845646,57.0,4.154354095458984
Jakub Lewicki,47.85004,52.0,4.149959564208984
Tommy Conway,24.149761,20.0,4.149761199951172
Lasse Berg Johnsen,62.854843,67.0,4.1451568603515625
Steffen Tigges,40.85968,45.0,4.14031982421875
Jann-Fiete Arp,26.859991,31.0,4.140008926391602
Saikou Janneh,33.136444,29.0,4.136444091796875
Alex Paulsen,44.868877,49.0,4.131122589111328
Ewoud Pletinckx,62.874462,67.0,4.125537872314453
Mohamed Kaba,59.876884,64.0,4.123115539550781
Jack Maher,62.88225,67.0,4.117748260498047
Valerio Mastrantonio,51.882828,56.0,4.1171722412109375
Louis Thompson,59.88869,64.0,4.111309051513672
Gustav Berggren,57.88874,62.0,4.111259460449219
Michael Steinwender,61.89468,66.0,4.105319976806641
Azeem Abdulai,49.91068,54.0,4.089321136474609
Bright Akwo Arrey-Mbi,59.917515,64.0,4.082485198974609
Žan Zaletel,61.920113,66.0,4.079887390136719
Dragoș Albu,59.92315,64.0,4.076850891113281
Lukas Sulzbacher,56.923576,61.0,4.076423645019531
Benjamin Kanuric,51.92768,56.0,4.072319030761719
Kévin Keben,61.94111,66.0,4.058891296386719
Thomas Geris,24.058771,20.0,4.058771133422852
Azzedine Ounahi,59.943817,64.0,4.056182861328125
Erlend Dahl Reitan,58.949387,63.0,4.0506134033203125
Joe Rankin-Costello,61.950203,66.0,4.049797058105469
Maxim Dekker,61.951756,66.0,4.048244476318359
Joe Riley,60.0432,56.0,4.043201446533203
Manuel De Luca,29.959667,34.0,4.040332794189453
Stipe Biuk,33.962254,38.0,4.037746429443359
Harry Steele,48.97259,53.0,4.027408599853516
Nathan Moriah-Welsh,48.978893,53.0,4.021106719970703
Orri Óskarsson,23.983301,28.0,4.016698837280273
Mike Eerdhuijzen,61.98449,66.0,4.015510559082031
Bryan Lasme,28.015312,24.0,4.015312194824219
Kai Klefisch,62.990707,67.0,4.0092926025390625
Ariel Mosór,61.995037,66.0,4.004962921142578
Lorenz Assignon,61.9953,66.0,4.00469970703125
Matías Ramírez,23.995813,28.0,4.004186630249023
Victor Dican,61.000095,65.0,3.9999046325683594
Lewis Mayo,59.000565,63.0,3.9994354248046875
Maxwell Gyamfi,61.00582,65.0,3.9941787719726562
Kryspin Szcześniak,60.010036,64.0,3.9899635314941406
Patrick Kammerbauer,60.9831,57.0,3.9831008911132812
Cihan Çanak,35.024094,39.0,3.9759063720703125
Fabrizio Caligara,63.028725,67.0,3.9712753295898438
Akor Jerome Adams,25.047321,29.0,3.952678680419922
Leighton Clarkson,56.04942,60.0,3.950580596923828
Vikram Singh,23.942892,20.0,3.942892074584961
Yasser Larouci,61.06615,65.0,3.933849334716797
Matteo Ruggeri,63.07069,67.0,3.929309844970703
Armin Gigović,53.07197,57.0,3.928028106689453
Ed Turns,59.0839,63.0,3.9160995483398438
Casper Widell,60.085007,64.0,3.9149932861328125
Matías Alfonso,62.095875,66.0,3.904125213623047
Amadou Mbengue,62.0967,66.0,3.903301239013672
Gabriele Corbo,62.110855,66.0,3.8891448974609375
Enzo Leopold,52.1139,56.0,3.8861007690429688
Cas Odenthal,63.11863,67.0,3.8813705444335938
Santiago Visentin,57.121967,61.0,3.878032684326172
Thibault Campanini,58.133507,62.0,3.8664932250976562
Rasmus Cronvall,23.862516,20.0,3.862516403198242
Luca Belardinelli,60.139854,64.0,3.8601455688476562
Di'Shon Bernard,63.14708,67.0,3.8529205322265625
Jayden Oosterwolde,59.152637,63.0,3.847362518310547
Juan Cruz Giacone,23.840483,20.0,3.840482711791992
Dara Keane,47.161095,51.0,3.8389053344726562
Anders Trondsen,60.161137,64.0,3.8388633728027344
Ahmetcan Kaplan,63.167843,67.0,3.8321571350097656
Tyler Smith,24.173456,28.0,3.8265438079833984
Michael Svoboda,62.17349,66.0,3.8265113830566406
Görkem Sağlam,50.173534,54.0,3.826465606689453
Japhet Sery Larsen,60.17861,64.0,3.8213882446289062
Douglas James-Taylor,24.17968,28.0,3.8203201293945312
Mounaïm El Idrissy,25.179934,29.0,3.820066452026367
Mehdi Merghem,44.191612,48.0,3.8083877563476562
Cisse Sandra,33.197353,37.0,3.8026466369628906
Vicente Taborda,48.21959,52.0,3.7804107666015625
Flynn Downes,63.22251,67.0,3.7774887084960938
Gift Links,52.228218,56.0,3.7717819213867188
Jake Eastwood,33.238533,37.0,3.7614669799804688
Jamal Amofa,61.25028,65.0,3.7497215270996094
Théo Sainte-Luce,61.257088,65.0,3.7429122924804688
Gavin Molloy,53.25715,57.0,3.7428512573242188
Regan Slater,61.25989,65.0,3.7401084899902344
Taylor Gardner-Hickman,61.261784,65.0,3.7382164001464844
Johan Bakayoko,26.262173,30.0,3.7378273010253906
Pape Ndiaga Yade,40.269398,44.0,3.730602264404297
Alessandro Fontanarosa,63.270016,67.0,3.7299842834472656
Baptiste Roux,62.277336,66.0,3.7226638793945312
Joseph N'Duquidi,56.283104,60.0,3.7168960571289062
Mor Ndiaye,62.283188,66.0,3.7168121337890625
Ethan Laird,62.30076,66.0,3.6992416381835938
David Kinsombi,61.30949,65.0,3.690509796142578
Francesco Cassata,56.682777,53.0,3.6827774047851562
Lino Tempelmann,62.317547,66.0,3.682453155517578
Tom Sanne,23.678127,20.0,3.6781272888183594
Agustín Martegani,46.32473,50.0,3.6752700805664062
Sam McCallum,62.32937,66.0,3.6706314086914062
Tobias Berger,55.331383,59.0,3.6686172485351562
Loïc Mbe Soh,62.334805,66.0,3.6651954650878906
Sebastián Álvarez,60.336605,64.0,3.6633949279785156
Tyrese Shade,52.662434,49.0,3.662433624267578
Kamil Kruk,61.343464,65.0,3.656536102294922
Ryan Duncan,35.349068,39.0,3.6509323120117188
Adam Gnezda Čerin,49.35035,53.0,3.6496505737304688
Jakob Lewald,61.350792,65.0,3.6492080688476562
Lucas Cueto,31.356544,35.0,3.6434555053710938
Constantin Grameni,60.358414,64.0,3.6415863037109375
Yonas Malede,23.637068,20.0,3.6370677947998047
Preston Judd,23.635147,20.0,3.6351470947265625
Łukasz Bejger,61.368557,65.0,3.6314430236816406
Samuel Stückler,46.372242,50.0,3.627758026123047
Gabriel Aranda,61.372723,65.0,3.627277374267578
James Clarke,51.374302,55.0,3.6256980895996094
Liam Kerrigan,39.37465,43.0,3.6253509521484375
Dawson Devoy,49.378963,53.0,3.6210365295410156
Nicolae Păun,62.379734,66.0,3.6202659606933594
Balthazar Pierret,60.387066,64.0,3.612934112548828
Hassan Al Slais,23.61187,20.0,3.6118698120117188
Noah Fadiga,59.388172,63.0,3.611827850341797
Samson Tovide,34.392082,38.0,3.6079177856445312
Martin Samuelsen,26.397865,30.0,3.6021347045898438
Amir Richardson,60.403885,64.0,3.5961151123046875
Anthony Olusanya,23.595245,20.0,3.595245361328125
Filip Szymczak,24.594767,21.0,3.594766616821289
Umut Güneş,60.407703,64.0,3.592296600341797
Dion Sanderson,63.416782,67.0,3.5832176208496094
Anthony Roncaglia,59.42432,63.0,3.5756797790527344
Mohammed Al Yami,56.57296,53.0,3.5729598999023438
Andrea Pinamonti,23.429722,27.0,3.5702781677246094
Nikhil Prabhu,48.430595,52.0,3.5694046020507812
Connor Taylor,61.43669,65.0,3.5633087158203125
Zac Sapsford,28.43753,32.0,3.562469482421875
Kevin Paredes,56.559254,53.0,3.559253692626953
Fabio Strauss,59.44391,63.0,3.55609130859375
Laldinliana Renthlei,57.544662,54.0,3.5446624755859375
Eoghan O'Connell,59.458855,63.0,3.5411453247070312
Stelios Andreou,62.461006,66.0,3.5389938354492188
Jamie Roche,58.462246,62.0,3.5377540588378906
Mohammed Diomande,59.46852,63.0,3.5314788818359375
Bryce Hosannah,56.53033,53.0,3.5303306579589844
Martin Moormann,60.475834,64.0,3.5241661071777344
Elidon Qenaj,30.479742,34.0,3.5202579498291016
Bård Finne,23.486298,27.0,3.513702392578125
Pietro Pellegri,24.513653,21.0,3.513652801513672
Bader Al Enazi,45.50775,42.0,3.50775146484375
Arthur Lyska,45.505913,42.0,3.5059127807617188
Damian Las,45.50516,42.0,3.5051612854003906
Miguel Acosta,45.50328,42.0,3.5032806396484375
Isaac Hovar,49.503277,46.0,3.503276824951172
Kosi Thompson,58.49821,55.0,3.498210906982422
Phillip Tietz,29.502588,33.0,3.4974117279052734
Teddy Boulhendi,45.50344,49.0,3.4965591430664062
Callum Connolly,61.514393,65.0,3.485607147216797
Theocharis Tsingaras,63.51868,67.0,3.4813194274902344
Peter Bjur,56.520535,60.0,3.4794654846191406
Kusini Yengi,32.479366,29.0,3.4793663024902344
Eyram Viegbe,50.52157,54.0,3.4784317016601562
Jack Hamilton,42.530987,46.0,3.469013214111328
Jan Mlakar,24.533922,28.0,3.4660778045654297
Anton Eriksson,60.539078,64.0,3.4609222412109375
Alec Van Hoorenbeeck,61.546074,65.0,3.4539260864257812
Salim Diakité,62.546673,66.0,3.453327178955078
Denis Huseinbašić,57.548042,61.0,3.4519577026367188
Gabriel Charpentier,24.557545,28.0,3.442455291748047
Jonson Clarke-Harris,24.563993,28.0,3.436006546020508
Thomas Sabitzer,23.565237,27.0,3.434762954711914
Kevin Jensen,23.428495,20.0,3.428495407104492
Alex Scott,59.577396,63.0,3.4226036071777344
Ousmane Camara,61.583637,65.0,3.416362762451172
Zakaria Hawsawi,50.589207,54.0,3.4107933044433594
Juan Pablo Pignani,62.59179,66.0,3.4082107543945312
Hugo Siquet,61.59826,65.0,3.4017410278320312
Kik Pierie,62.60475,66.0,3.3952484130859375
Dmytro Riznyk,44.605473,48.0,3.3945274353027344
Máximo Perrone,63.606247,67.0,3.3937530517578125
Daniel Edelman,60.607407,64.0,3.3925933837890625
Valentino Müller,58.610836,62.0,3.3891639709472656
Marvin Çuni,23.389124,20.0,3.3891239166259766
Kévin N'Doram,63.611244,67.0,3.3887557983398438
Tim Sechelmann,62.61678,66.0,3.383220672607422
Antonino Gallo,59.617916,63.0,3.3820838928222656
Valentin Antov,61.62093,65.0,3.379070281982422
Kyle McAllister,45.62113,49.0,3.3788681030273438
Connor Chapman,62.378784,59.0,3.3787841796875
Deji Elerewe,54.63111,58.0,3.3688888549804688
Nathan Young-Coombes,23.364382,20.0,3.364381790161133
Valon Zumberi,59.636765,63.0,3.3632354736328125
Alessandro Circati,54.641373,58.0,3.3586273193359375
Anwar Ali,54.641552,58.0,3.358448028564453
Lorenzo Rajot,58.64746,62.0,3.3525390625
Jasper van der Werff,63.65138,67.0,3.348621368408203
Tom Baack,60.65556,64.0,3.344440460205078
Aleksander Buksa,26.344421,23.0,3.34442138671875
Thomas Aquilina,55.344227,52.0,3.344226837158203
John Tolkin,62.657516,66.0,3.3424835205078125
Henrik Molvær Melland,49.66053,53.0,3.3394699096679688
Isaac Ogundere,48.668045,52.0,3.3319549560546875
Virgiliu Postolachi,29.671364,33.0,3.3286361694335938
Ragnar Ache,24.6716,28.0,3.328399658203125
Ibrahima Baldé,23.327274,20.0,3.3272743225097656
Agyemang Diawusie,24.67301,28.0,3.3269901275634766
Oumar Ngom,55.679836,59.0,3.3201637268066406
Rafał Adamski,23.316765,20.0,3.3167648315429688
Dominic Solanke,24.693176,28.0,3.30682373046875
Abdourahmane Barry,61.696022,65.0,3.3039779663085938
Vontae Daley-Campbell,56.303097,53.0,3.3030967712402344
Ian Murphy,59.69882,63.0,3.3011817932128906
Marvin Pieringer,26.706528,30.0,3.2934722900390625
Promise Omochere,39.713345,43.0,3.2866554260253906
Ismael Cortez,61.717075,65.0,3.2829246520996094
Valentín Gómez,63.7188,67.0,3.281200408935547
Mateusz Wdowiak,38.726143,42.0,3.2738571166992188
Noah Katterbach,62.732582,66.0,3.2674179077148438
Florian Kleinhansl,57.265144,54.0,3.2651443481445312
Jay Barnett,52.745434,56.0,3.254566192626953
Jan Gorenc,62.74677,66.0,3.2532310485839844
Frederik Jäkel,62.748436,66.0,3.2515640258789062
Naouirou Ahamada,57.757435,61.0,3.242565155029297
Jamil Siebert,61.757797,65.0,3.2422027587890625
Jacob Davenport,61.23754,58.0,3.2375411987304688
Mamadou Tounkara,59.763077,63.0,3.2369232177734375
Mads Søndergaard,43.76634,47.0,3.233661651611328
Claudio Kammerknecht,60.768044,64.0,3.2319564819335938
Bradley Fink,26.768393,30.0,3.231607437133789
Filippo Terracciano,59.770832,63.0,3.229167938232422
Emin Bayram,60.77677,64.0,3.2232284545898438
Bećir Omeragić,62.780594,66.0,3.2194061279296875
Felix Götze,61.790817,65.0,3.2091827392578125
Eli King,52.791183,56.0,3.2088165283203125
Leo Greiml,62.792683,66.0,3.207317352294922
Deniz Hümmet,24.79421,28.0,3.205789566040039
Kévin Boma,59.79652,63.0,3.203479766845703
Idris El Mizouni,57.797626,61.0,3.202373504638672
Duplexe Tchamba,61.800987,65.0,3.1990127563476562
Prince Aning,54.197533,51.0,3.1975326538085938
Facundo Bruera,24.81363,28.0,3.186370849609375
Nishan Velupillay,28.818033,32.0,3.181966781616211
Malcolm Cacutalua,62.82189,66.0,3.1781082153320312
Nikolai Hopland,57.82295,61.0,3.177051544189453
Ruben Providence,25.839981,29.0,3.1600189208984375
Henrik Heggheim,61.844765,65.0,3.1552352905273438
Nicolas Milanovic,31.851118,35.0,3.1488819122314453
Edward Caspers,39.85239,43.0,3.1476097106933594
Johaneko Louis-Jean,61.14649,58.0,3.1464881896972656
Ethan Bartlow,59.854782,63.0,3.1452178955078125
Marco Kana,62.8549,66.0,3.145099639892578
Arkadiusz Pyrka,54.85933,58.0,3.1406707763671875
Jerry Yates,25.861675,29.0,3.138324737548828
Grejohn Kyei,23.86782,27.0,3.1321792602539062
Mateo Pellegrino,26.868261,30.0,3.1317386627197266
Ibrahima Camará,62.87127,66.0,3.1287307739257812
Ryan McLaughlin,59.126644,56.0,3.1266441345214844
Marco John,59.87397,63.0,3.1260299682617188
Finn Ole Becker,54.882313,58.0,3.117687225341797
Cameron Humphreys,53.885212,57.0,3.114788055419922
Oussama Targhalline,58.906265,62.0,3.0937347412109375
Jannes Vollert,58.91155,62.0,3.088451385498047
Isak Helstad Amundsen,60.91329,64.0,3.086711883544922
Wilson Odobert,24.92014,28.0,3.0798606872558594
George Harmon,53.928024,57.0,3.0719757080078125
Rhys Williams,61.930305,65.0,3.0696945190429688
Gonzalo Flores,24.063547,21.0,3.063547134399414
Liam Kitching,61.940044,65.0,3.059955596923828
Gabriele Zappa,61.946915,65.0,3.0530853271484375
Tyreke Wilson,57.052986,54.0,3.0529861450195312
Bartuğ Elmaz,57.947258,61.0,3.0527420043945312
Tommy Leigh,56.052372,53.0,3.0523719787597656
Giannis Konstantelias,33.95043,37.0,3.0495681762695312
Johan Bakke,50.9552,54.0,3.0447998046875
Bruno Portugal,28.957644,32.0,3.042356491088867
Jonathan Panzo,63.958755,67.0,3.0412445068359375
Simone Canestrelli,61.96386,65.0,3.0361404418945312
Connor O'Toole,52.96664,56.0,3.0333595275878906
Conor Coventry,60.967735,64.0,3.0322647094726562
Julian Rieckmann,60.97272,64.0,3.0272789001464844
Eldin Dzogovic,53.974262,57.0,3.025737762451172
Seydouba Cisse,58.979023,62.0,3.020977020263672
Tony Gallacher,58.01998,55.0,3.0199813842773438
Gian Nardelli,62.98163,66.0,3.01837158203125
Julien Ponceau,51.982643,55.0,3.0173568725585938
Søren Tengstedt,24.012197,21.0,3.012197494506836
Faris Pemi Moumbagna,24.01482,27.0,2.985179901123047
Harvey O'Brien,49.016808,52.0,2.9831924438476562
Ethan Erhahon,60.01857,63.0,2.9814300537109375
Francesco Lo Celso,58.98129,56.0,2.9812889099121094
Jasper Moon,61.024002,64.0,2.9759979248046875
Claudio Gomes,62.02902,65.0,2.9709815979003906
