Nome,Target,Previsto,Effettivo (2024),Differenza
Liam Isherwood,defending,45.622906,29.0,16.622905731201172
Sinan Karweina,defending,22.415003,39.0,16.584997177124023
Maciej Kowal,defending,45.555923,29.0,16.555923461914062
Jan Reichert,defending,45.47421,29.0,16.47420883178711
Joe Hilton,defending,45.443382,29.0,16.443382263183594
Matteo Rover,defending,23.699944,40.0,16.30005645751953
Ole Pohlmann,defending,31.930693,48.0,16.069307327270508
Oscar Taty Maritu,defending,41.9366,26.0,15.936599731445312
Jodi Jones,defending,28.086874,44.0,15.913125991821289
Kevin Yakob,defending,46.11358,62.0,15.886421203613281
Oregan Ravet,defending,42.781876,27.0,15.781875610351562
Edoardo Bove,defending,58.255413,74.0,15.744586944580078
Matthew Cox,defending,45.70165,30.0,15.701648712158203
Freddie Woodman,defending,31.29893,47.0,15.701070785522461
Sebastian Banozic,defending,45.69561,30.0,15.695610046386719
Meshari Sanyor,defending,45.69034,30.0,15.690338134765625
Obed Nkambadio,defending,45.689526,30.0,15.689525604248047
James Holden,defending,45.683937,30.0,15.683937072753906
Yaimar Medina,defending,39.32778,55.0,15.672218322753906
Kacper Trelowski,defending,45.66205,30.0,15.66204833984375
Garissone Innocent,defending,45.661095,30.0,15.661094665527344
André Picornell,defending,45.654858,30.0,15.654857635498047
Aske Andresen,defending,45.620358,30.0,15.620357513427734
Tobe Leysen,defending,45.6201,30.0,15.620098114013672
Ross Munro,defending,45.607555,30.0,15.607555389404297
Amir Saipi,defending,45.60097,30.0,15.600971221923828
Alex Palmer,defending,45.596947,30.0,15.596946716308594
Kayne van Oevelen,defending,45.59539,30.0,15.595390319824219
Quentin Braat,defending,45.568916,30.0,15.568916320800781
Nicolás Rossi,defending,37.564915,22.0,15.56491470336914
Anthony Racioppi,defending,45.548462,30.0,15.5484619140625
Ryan Schofield,defending,45.524624,30.0,15.52462387084961
Matěj Kovář,defending,45.518665,30.0,15.518665313720703
Cameron Cook,defending,45.512558,30.0,15.512557983398438
Sam Long,defending,45.64395,61.0,15.356048583984375
Mauro Luna Diale,defending,42.672222,58.0,15.327777862548828
Jairo Concha,defending,44.71313,60.0,15.286869049072266
Philip Fahrner,defending,41.79352,57.0,15.206478118896484
Tommaso Milanese,defending,34.862373,50.0,15.137626647949219
Mark O'Hara,defending,49.891693,65.0,15.108306884765625
Jack Clarke,defending,25.064796,40.0,14.935203552246094
Matte Smets,defending,49.0808,64.0,14.919200897216797
Martin Delavallée,defending,31.087666,46.0,14.912334442138672
Trent Buhagiar,defending,40.861675,26.0,14.861675262451172
Kyle McAllister,defending,34.14247,49.0,14.857528686523438
Riccardo Ciervo,defending,31.219004,46.0,14.780996322631836
Ashley Maynard-Brewer,defending,41.75453,27.0,14.754531860351562
