Nome,Target,Previsto,Effettivo (2024),Differenza
Antonios Papadopoulos,shooting,27.44883,30.0,2.5511703491210938
Mathieu Choinière,shooting,56.453514,59.0,2.5464859008789062
Sam Long,shooting,47.544765,45.0,2.5447654724121094
Steffen Tigges,shooting,65.469765,68.0,2.5302352905273438
Trevor Clarke,shooting,51.471,54.0,2.5289993286132812
Kiyan Nassiri,shooting,53.472904,56.0,2.5270957946777344
Eskil Edh,shooting,47.474644,50.0,2.5253562927246094
Ali Makki,shooting,24.47673,27.0,2.5232696533203125
Nathanael Ogbeta,shooting,42.479927,45.0,2.5200729370117188
Serge-Philippe Raux-Yao,shooting,31.482267,34.0,2.517732620239258
Tommaso Milanese,shooting,52.484417,55.0,2.515583038330078
Iron Gomis,shooting,53.485767,56.0,2.514232635498047
Marcus Forss,shooting,67.49007,70.0,2.5099334716796875
Cameron Congreve,shooting,46.49145,49.0,2.5085487365722656
Nils Rossen,shooting,50.50577,53.0,2.4942283630371094
Owen Gene,shooting,45.514904,48.0,2.485095977783203
Kenji Cabrera,shooting,54.51494,57.0,2.4850616455078125
Jani Atanasov,shooting,59.514977,62.0,2.4850234985351562
Ezequiel Alfonso,shooting,50.517467,53.0,2.482532501220703
Lex-Tyger Lobinger,shooting,56.523228,59.0,2.4767723083496094
Julian Stark,shooting,49.531044,52.0,2.4689559936523438
Jordon Garrick,shooting,60.53778,63.0,2.46221923828125
Matthew Connelly,shooting,47.543064,50.0,2.4569358825683594
Meshari Sanyor,shooting,47.543457,50.0,2.45654296875
Heath Richardson,shooting,47.54373,50.0,2.456268310546875
Nikhil Deka,shooting,47.543938,50.0,2.4560623168945312
Jack Lemoignan,shooting,47.54399,50.0,2.4560089111328125
Bader Al Enazi,shooting,47.54437,50.0,2.4556312561035156
Anuj Kumar,shooting,47.5445,50.0,2.4555015563964844
Noah Weißhaupt,shooting,56.54461,59.0,2.4553909301757812
Gavin Molloy,shooting,50.546585,53.0,2.4534149169921875
Michał Skóraś,shooting,60.54711,63.0,2.4528884887695312
Matthias Braunöder,shooting,45.55229,48.0,2.4477081298828125
Mattéo Tramoni,shooting,61.55296,64.0,2.447040557861328
Matthis Abline,shooting,67.5539,70.0,2.4460983276367188
Michał Feliks,shooting,60.445103,58.0,2.4451026916503906
Christian Theoharous,shooting,52.55492,55.0,2.445079803466797
Dawid Kurminowski,shooting,59.557934,62.0,2.442066192626953
Omar Faraj,shooting,58.55884,61.0,2.4411582946777344
Kelvin Ehibhatiomhan,shooting,55.559635,58.0,2.4403648376464844
Justin Haak,shooting,38.564556,41.0,2.435443878173828
Callum Talbot,shooting,38.565735,41.0,2.43426513671875
Juan Boselli,shooting,66.5663,69.0,2.4337005615234375
Ransford-Yeboah Königsdörffer,shooting,60.5761,63.0,2.423900604248047
Sonny Cox,shooting,52.57803,55.0,2.4219703674316406
Josh Campbell,shooting,57.585796,60.0,2.414203643798828
Bruno Portugal,shooting,59.585953,62.0,2.4140472412109375
Jack Aitchison,shooting,58.59102,61.0,2.4089813232421875
Yusuf Barası,shooting,62.59204,65.0,2.407958984375
Alan Virginius,shooting,56.59284,59.0,2.4071617126464844
Maxim Dekker,shooting,33.601963,36.0,2.3980369567871094
Rafał Adamski,shooting,56.604897,59.0,2.3951034545898438
Lewis Macari,shooting,31.608595,34.0,2.3914051055908203
Engson Singh,shooting,42.61164,45.0,2.3883590698242188
Andri Lucas Guðjohnsen,shooting,56.6309,59.0,2.369098663330078
Thierno Baldé,shooting,45.63722,48.0,2.362781524658203
Aldo Florenzi,shooting,47.64216,50.0,2.3578414916992188
Chinedu Ekene,shooting,57.64222,60.0,2.3577804565429688
Ebrima Colley,shooting,64.35028,62.0,2.35028076171875
Sebastian Berhalter,shooting,42.65107,45.0,2.3489303588867188
Franz Roggow,shooting,47.658882,50.0,2.3411178588867188
Ethan Alagich,shooting,41.659603,44.0,2.3403968811035156
Gift Links,shooting,52.66386,55.0,2.336139678955078
Dan Nlundulu,shooting,58.665565,61.0,2.3344345092773438
Nicolás Garayalde,shooting,53.674362,56.0,2.3256378173828125
Jesper Ceesay,shooting,39.689865,42.0,2.3101348876953125
Conor McGrandles,shooting,53.696793,56.0,2.3032073974609375
Casper Widell,shooting,26.70384,29.0,2.2961597442626953
Steven Bradley,shooting,55.705963,58.0,2.294036865234375
Vincy Barretto,shooting,43.7139,46.0,2.2860984802246094
Jamie Bynoe-Gittens,shooting,56.720596,59.0,2.2794036865234375
Daniel Bassi,shooting,45.729744,48.0,2.2702560424804688
Agustín Cayetano,shooting,32.731808,35.0,2.2681922912597656
Sékou Mara,shooting,65.73855,68.0,2.2614517211914062
Senne Lynen,shooting,59.739567,62.0,2.2604331970214844
Delano Burgzorg,shooting,62.75629,65.0,2.2437095642089844
Abu Francis,shooting,62.757057,65.0,2.2429428100585938
Patryk Makuch,shooting,64.24013,62.0,2.2401275634765625
Kazeem Olaigbe,shooting,56.75989,59.0,2.2401084899902344
Marco Pompetti,shooting,46.762695,49.0,2.2373046875
Gino Infantino,shooting,63.236843,61.0,2.2368431091308594
Thierry Small,shooting,31.767555,34.0,2.2324447631835938
Sayfallah Ltaief,shooting,55.77303,58.0,2.226970672607422
Kusini Yengi,shooting,56.77392,59.0,2.2260818481445312
Lewis Dobbin,shooting,58.776688,61.0,2.2233123779296875
Kyle Edwards,shooting,54.777905,57.0,2.222095489501953
Yaw Yeboah,shooting,58.782223,61.0,2.2177772521972656
Danny Norris,shooting,47.78398,50.0,2.2160186767578125
Victor Larsson,shooting,32.78805,35.0,2.2119483947753906
Quinn Sullivan,shooting,52.792137,55.0,2.2078628540039062
Yayah Kallon,shooting,64.796875,67.0,2.203125
Cem Üstündag,shooting,43.201958,41.0,2.2019577026367188
Abhishek Suryavanshi,shooting,41.80413,44.0,2.1958694458007812
Emanuele Valeri,shooting,60.80693,63.0,2.1930694580078125
Óscar Zambrano,shooting,52.808098,55.0,2.1919021606445312
Franco Orozco,shooting,60.810925,63.0,2.189075469970703
James Furlong,shooting,29.813318,32.0,2.1866817474365234
Bas Van Den Eynden,shooting,43.81391,46.0,2.1860885620117188
Ben Jackson,shooting,34.813927,37.0,2.1860733032226562
Oliver Valaker Edvardsen,shooting,58.81475,61.0,2.1852493286132812
Lucas Rocrou,shooting,54.822857,57.0,2.177143096923828
Herbie Kane,shooting,56.82419,59.0,2.175811767578125
Keke Topp,shooting,54.824223,57.0,2.1757774353027344
Pape Ndiaga Yade,shooting,65.830605,68.0,2.1693954467773438
Jan Mlakar,shooting,66.834526,69.0,2.1654739379882812
Lars Mogstad Ranger,shooting,46.842556,49.0,2.1574440002441406
Kacper Kozłowski,shooting,56.84474,59.0,2.1552581787109375
Dion Pereira,shooting,60.150856,58.0,2.1508560180664062
Alex Greive,shooting,59.85563,62.0,2.1443710327148438
Demba Seck,shooting,60.855827,63.0,2.1441726684570312
Ibrahim Cissoko,shooting,57.85684,60.0,2.1431617736816406
Julius Kade,shooting,52.134274,50.0,2.1342735290527344
Freddie Draper,shooting,54.868088,57.0,2.1319122314453125
Santeri Väänänen,shooting,45.86891,48.0,2.1310882568359375
Paxten Aaronson,shooting,52.868923,55.0,2.1310768127441406
Max Caputo,shooting,49.870026,52.0,2.129974365234375
Khalil Al Absi,shooting,43.876606,46.0,2.123394012451172
Mads Bidstrup,shooting,51.87876,54.0,2.1212387084960938
Joseph Forde,shooting,32.881763,35.0,2.118236541748047
Aljaž Casar,shooting,51.88216,54.0,2.117839813232422
Julius Ertlthaler,shooting,56.115982,54.0,2.1159820556640625
Tomasz Makowski,shooting,52.88947,55.0,2.1105308532714844
Vahan Bichakhchyan,shooting,66.88986,69.0,2.110137939453125
Juljan Shehu,shooting,47.893494,50.0,2.10650634765625
George Miller,shooting,58.90014,61.0,2.0998611450195312
Can Keleş,shooting,56.905777,59.0,2.0942230224609375
Alec Georgen,shooting,47.910633,50.0,2.089366912841797
Iván Leguizamón,shooting,58.915585,61.0,2.0844154357910156
Alexandru Jipa,shooting,42.915604,45.0,2.0843963623046875
Divin Mubama,shooting,53.918106,56.0,2.0818939208984375
Cole Palmer,shooting,63.91918,66.0,2.0808181762695312
Kai Corbett,shooting,54.922306,57.0,2.0776939392089844
Musa Juwara,shooting,64.07734,62.0,2.0773391723632812
Pat Jones,shooting,49.922974,52.0,2.0770263671875
Melle Meulensteen,shooting,54.926342,57.0,2.073657989501953
Franco Zapiola,shooting,51.93493,54.0,2.0650711059570312
Ilyes Hamache,shooting,60.93625,63.0,2.063751220703125
Moussa Diarra,shooting,33.054073,31.0,2.0540733337402344
Solomon Bonnah,shooting,34.946507,37.0,2.0534934997558594
Marvin Çuni,shooting,61.951405,64.0,2.048595428466797
Amadou Bakayoko,shooting,58.968792,61.0,2.031208038330078
Juninho Bacuna,shooting,65.971054,68.0,2.0289459228515625
Bradley Fink,shooting,57.972004,60.0,2.027996063232422
Johann Lepenant,shooting,41.972225,44.0,2.0277748107910156
Oscar Luigi Fraulo,shooting,52.976677,55.0,2.0233230590820312
Killian Corredor,shooting,62.98221,65.0,2.017791748046875
Innes Cameron,shooting,57.991077,60.0,2.008922576904297
Philippe Paulin Keny,shooting,61.99655,64.0,2.003448486328125
Jonathan Panzo,shooting,41.00291,43.0,1.9970893859863281
Giacomo Vrioni,shooting,68.00559,70.0,1.9944076538085938
Marko Bulat,shooting,64.007835,66.0,1.9921646118164062
Juan Cruz De Los Santos,shooting,59.008488,61.0,1.9915122985839844
Boubacar Traoré,shooting,47.013454,49.0,1.9865455627441406
Diego Luna,shooting,56.986248,55.0,1.9862480163574219
Róbert Boženík,shooting,66.01739,68.0,1.9826126098632812
Mamadou Doucouré,shooting,32.978394,31.0,1.9783935546875
Scott Smith,shooting,45.02166,47.0,1.9783401489257812
Oliver Tipton,shooting,41.02375,43.0,1.9762496948242188
Alfie Bendle,shooting,38.027336,40.0,1.9726638793945312
Serge Ngoma,shooting,45.029106,47.0,1.9708938598632812
Amin Sarr,shooting,65.0372,67.0,1.962799072265625
Vincent Marchetti,shooting,56.96023,55.0,1.9602317810058594
Ethan Chislett,shooting,57.040325,59.0,1.9596748352050781
Lenny Joseph,shooting,65.044106,67.0,1.9558944702148438
Victor Eriksson,shooting,34.04912,36.0,1.9508781433105469
Damián Bobadilla,shooting,56.050465,58.0,1.9495353698730469
Oscar Uddenäs,shooting,58.051903,60.0,1.9480972290039062
Yari Otto,shooting,57.05387,59.0,1.9461288452148438
Thoiba Singh Moirangthem,shooting,37.054188,39.0,1.9458122253417969
Mika Biereth,shooting,59.061775,61.0,1.9382247924804688
Samuel Edozie,shooting,54.066418,56.0,1.9335823059082031
Ben Wilmot,shooting,37.06669,39.0,1.9333114624023438
Jewison Bennette,shooting,55.069492,57.0,1.9305076599121094
Fred Onyedinma,shooting,60.075447,62.0,1.9245529174804688
Damián Pizarro,shooting,56.07781,58.0,1.9221916198730469
Lucas Noubi,shooting,22.921274,21.0,1.921274185180664
Kiliann Sildillia,shooting,28.080336,30.0,1.9196643829345703
Romeo Lavia,shooting,40.081207,42.0,1.918792724609375
Liam Delap,shooting,65.08358,67.0,1.9164199829101562
Marko Milovanović,shooting,67.085785,69.0,1.914215087890625
Ellis Simms,shooting,66.087616,68.0,1.912384033203125
Florian Dietz,shooting,60.087795,62.0,1.9122047424316406
Manuel Polster,shooting,60.09774,62.0,1.9022598266601562
Jordi Osei-Tutu,shooting,58.09992,60.0,1.9000816345214844
Ari Leifsson,shooting,29.106346,31.0,1.8936538696289062
Silas Nwankwo,shooting,57.107227,59.0,1.8927726745605469
Lino Tempelmann,shooting,52.111652,54.0,1.8883476257324219
Alper Demirol,shooting,42.11502,44.0,1.884979248046875
Zac Sapsford,shooting,48.115337,50.0,1.8846626281738281
Erencan Yardımcı,shooting,58.1233,60.0,1.8767013549804688
Jack Stretton,shooting,59.875546,58.0,1.8755455017089844
Bruce Anderson,shooting,65.127266,67.0,1.8727340698242188
Halil İbrahim Dervişoğlu,shooting,66.128075,68.0,1.8719253540039062
Liston Colaco,shooting,58.131485,60.0,1.8685150146484375
Edward Caspers,shooting,40.135983,42.0,1.8640174865722656
Arquimides Ordoñez,shooting,54.136013,56.0,1.8639869689941406
Tomi Horvat,shooting,65.13808,67.0,1.8619232177734375
Reece Burke,shooting,34.14207,36.0,1.8579292297363281
Paweł Stolarski,shooting,50.14411,52.0,1.8558883666992188
Thomas Sabitzer,shooting,62.145447,64.0,1.85455322265625
Jason Ceka,shooting,63.14693,65.0,1.8530693054199219
Vetle Skjærvik,shooting,24.151157,26.0,1.8488426208496094
Isaac Schmidt,shooting,51.15373,53.0,1.8462715148925781
Maximilian Beier,shooting,66.15584,68.0,1.8441619873046875
Gideon Tetteh,shooting,49.157845,51.0,1.8421554565429688
Łukasz Łakomy,shooting,53.163284,55.0,1.8367156982421875
Ianis Stoica,shooting,62.8338,61.0,1.83380126953125
Lewis Gordon,shooting,40.17145,42.0,1.8285484313964844
George Thomas,shooting,60.828117,59.0,1.8281173706054688
Aramide Oteh,shooting,55.174484,57.0,1.8255157470703125
Yannik Engelhardt,shooting,44.17565,46.0,1.8243484497070312
Emil Bohinen,shooting,60.179577,62.0,1.8204231262207031
Loick Ayina,shooting,26.184965,28.0,1.8150348663330078
Michael Gallagher,shooting,42.814495,41.0,1.8144950866699219
Rhys Bozinovski,shooting,41.205498,43.0,1.7945022583007812
Sadou Diallo,shooting,52.205612,54.0,1.7943878173828125
Ryan Raposo,shooting,55.206215,57.0,1.7937850952148438
Balthazar Pierret,shooting,47.209274,49.0,1.7907257080078125
Baïla Diallo,shooting,33.210274,35.0,1.7897262573242188
Ajibola Alese,shooting,34.7862,33.0,1.7862014770507812
Simon Ebonog,shooting,48.22044,50.0,1.7795600891113281
Krystian Bielik,shooting,44.222927,46.0,1.7770729064941406
Ismajl Beka,shooting,38.771976,37.0,1.7719764709472656
Niklas May,shooting,45.231506,47.0,1.76849365234375
Antonio Foti,shooting,58.23533,60.0,1.7646713256835938
Seedy Jatta,shooting,55.237854,57.0,1.76214599609375
Dan Sîrbu,shooting,38.241405,40.0,1.7585945129394531
Manuel De Luca,shooting,67.24309,69.0,1.7569122314453125
Leny Meyer,shooting,29.24389,31.0,1.7561092376708984
Mario Dorgeles,shooting,44.2451,46.0,1.7549018859863281
Lucas Mauragis,shooting,48.24566,50.0,1.7543411254882812
Nathan Young-Coombes,shooting,60.250515,62.0,1.7494850158691406
Ben McCormack,shooting,50.259865,52.0,1.7401351928710938
Dylan Duffy,shooting,50.263218,52.0,1.7367820739746094
Ossama Ashley,shooting,46.264362,48.0,1.7356376647949219
Allan Tchaptchet,shooting,31.268505,33.0,1.7314949035644531
Sajal Bag,shooting,40.2687,42.0,1.7313003540039062
Charlie Patino,shooting,46.269627,48.0,1.7303733825683594
Aleksandar Jukic,shooting,64.27646,66.0,1.723541259765625
Nicholas Pierini,shooting,59.27864,61.0,1.7213592529296875
Léo Leroy,shooting,54.279358,56.0,1.72064208984375
Gaetano Oristanio,shooting,61.282967,63.0,1.7170333862304688
Daniel Edelman,shooting,37.284138,39.0,1.7158622741699219
Ryan Flamingo,shooting,57.289207,59.0,1.7107925415039062
Jakub Lutostański,shooting,55.289574,57.0,1.7104263305664062
Gavin Hodgins,shooting,46.30035,48.0,1.6996498107910156
Ayman Aiki,shooting,52.30524,54.0,1.6947593688964844
Simone Mazzocchi,shooting,68.305885,70.0,1.6941146850585938
Kevin Schade,shooting,62.305943,64.0,1.6940574645996094
Giulian Biancone,shooting,43.307648,45.0,1.692352294921875
Olivier Deman,shooting,64.69151,63.0,1.6915130615234375
Julian Rieckmann,shooting,33.310192,35.0,1.6898078918457031
Samuel Rogers,shooting,40.310444,42.0,1.6895561218261719
Jonatan Braut-Brunes,shooting,59.31281,61.0,1.6871910095214844
Edgar Babayan,shooting,59.68262,58.0,1.6826210021972656
Patrick Yazbek,shooting,46.319595,48.0,1.6804046630859375
Timothy Tillman,shooting,54.32529,56.0,1.6747093200683594
Mamadou Sangare,shooting,60.327206,62.0,1.6727943420410156
Leonardo Benedetti,shooting,51.327843,53.0,1.6721572875976562
Syb van Ottele,shooting,32.33373,34.0,1.6662712097167969
Christian Dalle Mura,shooting,31.66007,30.0,1.6600704193115234
Antonio Marin,shooting,58.34055,60.0,1.6594505310058594
Laorent Shabani,shooting,51.34906,53.0,1.65093994140625
Ernest Muçi,shooting,65.349594,67.0,1.6504058837890625
Scott Wharton,shooting,30.35136,32.0,1.6486396789550781
Jules Gaudin,shooting,53.352226,55.0,1.6477737426757812
Noah Mbamba,shooting,32.35512,34.0,1.6448783874511719
Max Ejdum,shooting,38.358486,40.0,1.6415138244628906
Georgios Sideras,shooting,30.638931,29.0,1.6389312744140625
Alex Monis,shooting,46.365005,48.0,1.6349945068359375
Kryspin Szcześniak,shooting,25.370935,27.0,1.6290645599365234
Noah Persson,shooting,50.373493,52.0,1.6265068054199219
Mateo Pellegrino,shooting,64.62524,63.0,1.6252365112304688
Fabian Nürnberger,shooting,59.37486,61.0,1.6251411437988281
Robert Wagner,shooting,43.37623,45.0,1.6237716674804688
Jan Sobociński,shooting,23.618752,22.0,1.6187515258789062
Dexter Lembikisa,shooting,41.385216,43.0,1.6147842407226562
Naorem Mahesh Singh,shooting,53.38569,55.0,1.6143112182617188
Rodrigo Márquez,shooting,60.392387,62.0,1.6076126098632812
Ben Bobzien,shooting,55.398766,57.0,1.6012344360351562
Louis Zabala,shooting,46.400448,48.0,1.5995521545410156
Lewis Fiorini,shooting,58.401413,60.0,1.5985870361328125
Tyreeq Bakinson,shooting,57.598072,56.0,1.5980720520019531
Noah Söderberg,shooting,47.402046,49.0,1.5979537963867188
John Ross Wilson,shooting,40.403255,42.0,1.5967445373535156
Ryan Ledson,shooting,53.409798,55.0,1.5902023315429688
Ryan Wintle,shooting,53.411232,55.0,1.5887680053710938
Tobias Storm,shooting,40.411987,42.0,1.5880126953125
Oskar Zawada,shooting,63.414577,65.0,1.5854225158691406
Antonio Nusa,shooting,58.41934,60.0,1.5806617736816406
Oliver Antman,shooting,62.419777,64.0,1.5802230834960938
Kevin Doukoure,shooting,57.57787,56.0,1.5778694152832031
Antonino Gallo,shooting,48.42361,50.0,1.5763893127441406
Samuel Shashoua,shooting,67.42462,69.0,1.57537841796875
Jay Matete,shooting,53.42922,55.0,1.5707817077636719
Morgan Feeney,shooting,32.43042,34.0,1.569580078125
Ayman Benarous,shooting,47.43274,49.0,1.5672607421875
Nassim Elouarti,shooting,44.43668,46.0,1.5633201599121094
Daniel Pereira,shooting,51.43904,53.0,1.5609588623046875
Issa Soumaré,shooting,62.44149,64.0,1.5585098266601562
Charlie Lakin,shooting,56.442287,58.0,1.5577125549316406
Filippo Terracciano,shooting,58.442398,60.0,1.5576019287109375
Jack Robinson,shooting,27.557503,26.0,1.5575027465820312
Robin Hack,shooting,63.445152,65.0,1.5548477172851562
Fatih Kaya,shooting,62.546715,61.0,1.5467147827148438
Juan Carlos Gauto,shooting,59.453312,61.0,1.5466880798339844
Joe Rankin-Costello,shooting,53.45396,55.0,1.5460395812988281
Justin Njinmah,shooting,63.45554,65.0,1.5444602966308594
Dawson Devoy,shooting,50.455585,52.0,1.5444145202636719
Gavin Beavers,shooting,47.54404,46.0,1.5440406799316406
Gastón González,shooting,65.45698,67.0,1.5430221557617188
Amadou Sagna,shooting,58.538654,57.0,1.5386543273925781
Gonzalo Álvez,shooting,53.46175,55.0,1.5382499694824219
Morten Ågnes Konradsen,shooting,59.5371,58.0,1.5371017456054688
Marlon Suliman Mustapha,shooting,64.46651,66.0,1.5334930419921875
Machop Chol,shooting,51.467854,53.0,1.5321464538574219
Nicolás Romero,shooting,43.468082,45.0,1.5319175720214844
Ciaran Brennan,shooting,24.530006,23.0,1.5300064086914062
Thomas Aquilina,shooting,23.527071,22.0,1.5270709991455078
Tyrhys Dolan,shooting,58.472984,60.0,1.5270156860351562
Salim Diakité,shooting,36.473938,38.0,1.52606201171875
Anssi Suhonen,shooting,55.476288,57.0,1.523712158203125
Darragh Nugent,shooting,53.48221,55.0,1.517791748046875
Gene Kennedy,shooting,44.516605,43.0,1.5166053771972656
Sander Risan Mørk,shooting,50.484,52.0,1.5159988403320312
Ethon Varian,shooting,52.485004,54.0,1.5149955749511719
Joseph Hungbo,shooting,60.48563,62.0,1.5143699645996094
Jackson Tchatchoua,shooting,53.49158,55.0,1.5084190368652344
Lasse Sørensen,shooting,54.492554,56.0,1.5074462890625
Edvard Sandvik Tagseth,shooting,51.494022,53.0,1.5059776306152344
Georg Strauch,shooting,42.495033,44.0,1.5049667358398438
Adrian Fein,shooting,55.4971,57.0,1.502899169921875
Louie Sibley,shooting,61.498604,60.0,1.4986038208007812
Marcus Ferkranus,shooting,22.496231,21.0,1.4962310791015625
Mason Toye,shooting,67.50436,69.0,1.4956436157226562
Olaus Jair Skarsem,shooting,54.50577,56.0,1.4942283630371094
Dženis Burnić,shooting,46.50715,48.0,1.4928512573242188
Domingos Quina,shooting,64.50766,66.0,1.492340087890625
Lucas Soto,shooting,55.510727,57.0,1.4892730712890625
David Toure,shooting,39.488388,38.0,1.4883880615234375
Antoine Hainaut,shooting,39.51535,41.0,1.484649658203125
Daan Rots,shooting,59.51643,61.0,1.4835700988769531
Abdulaziz Noor,shooting,49.51779,51.0,1.482208251953125
Matías Pellegrini,shooting,60.519363,62.0,1.4806365966796875
Isaac Hutchinson,shooting,58.520958,60.0,1.4790420532226562
Matty Daly,shooting,54.523254,56.0,1.47674560546875
Eniss Shabani,shooting,48.5241,50.0,1.4758987426757812
Lindrit Kamberi,shooting,25.525179,27.0,1.4748210906982422
Max Rosenfelder,shooting,23.470339,22.0,1.4703388214111328
Anouar Ait El Hadj,shooting,56.534023,58.0,1.4659767150878906
Jean Lambert Evan's,shooting,43.53537,45.0,1.464630126953125
Daniel Gutiérrez,shooting,23.464008,22.0,1.4640083312988281
Kaare Barslund,shooting,23.461672,22.0,1.4616718292236328
Enis Destan,shooting,65.459206,64.0,1.4592056274414062
Zidane Iqbal,shooting,56.54278,58.0,1.4572181701660156
Niraj Kumar,shooting,47.54352,49.0,1.4564781188964844
Nicola Rauti,shooting,65.5436,67.0,1.4563980102539062
Osama Al Mermish,shooting,47.543797,49.0,1.4562034606933594
Jamie Egan,shooting,23.54467,25.0,1.4553298950195312
Jose Herrera,shooting,58.546238,60.0,1.4537620544433594
Pierre Dwomoh,shooting,50.54713,52.0,1.4528694152832031
Ștefan Mușat,shooting,47.547256,49.0,1.4527435302734375
Evann Guessand,shooting,67.54937,69.0,1.4506301879882812
Joshua Schwirten,shooting,56.549984,58.0,1.4500160217285156
Ignace Van der Brempt,shooting,53.550686,55.0,1.4493141174316406
Arianit Ferati,shooting,54.559994,56.0,1.4400062561035156
Rodrigo Saravia,shooting,47.564404,49.0,1.4355964660644531
Tobias Raschl,shooting,53.566536,55.0,1.4334640502929688
Matías Ramírez,shooting,60.433224,59.0,1.4332237243652344
Kian Fitz-Jim,shooting,54.57447,56.0,1.4255294799804688
Kreshnik Krasniqi,shooting,52.57641,54.0,1.4235916137695312
Jeremy Sarmiento,shooting,60.580227,62.0,1.4197731018066406
Zico Buurmeester,shooting,54.584743,56.0,1.4152565002441406
Wojciech Łaski,shooting,56.414757,55.0,1.4147567749023438
José Bolívar,shooting,57.58643,59.0,1.4135704040527344
Luis Zárate,shooting,26.412525,25.0,1.4125251770019531
Hussein Carneil,shooting,49.588593,51.0,1.411407470703125
Jelle Bataille,shooting,51.59078,53.0,1.4092216491699219
Roberto Piccoli,shooting,66.59133,68.0,1.4086685180664062
Soyal Joshy,shooting,24.4085,23.0,1.4085006713867188
Tariq Uwakwe,shooting,51.40668,50.0,1.4066810607910156
Daniel Butterworth,shooting,62.406326,61.0,1.4063262939453125
Aymen Boutoutaou,shooting,58.59388,60.0,1.4061203002929688
Gonzalo Luján,shooting,32.594456,34.0,1.4055442810058594
Albert Hofman,shooting,58.60033,60.0,1.3996696472167969
Paul Will,shooting,48.602497,50.0,1.3975028991699219
Ben Paton,shooting,50.395912,49.0,1.3959121704101562
Lasso Coulibaly,shooting,50.60527,52.0,1.3947296142578125
Faride Alidou,shooting,57.607098,59.0,1.3929023742675781
Andreas Müller,shooting,57.609333,59.0,1.3906669616699219
Lukas Boeder,shooting,32.390263,31.0,1.3902626037597656
Mattia Zanotti,shooting,57.611607,59.0,1.3883934020996094
Alessandro Buongiorno,shooting,43.611736,45.0,1.3882637023925781
Maik Nawrocki,shooting,49.613216,51.0,1.3867835998535156
Jakub Lewicki,shooting,41.61734,43.0,1.382659912109375
Kylian Kouassi,shooting,49.61761,51.0,1.3823890686035156
Victor Dican,shooting,50.620667,52.0,1.37933349609375
Sadik Fofana,shooting,43.621357,45.0,1.3786430358886719
Kalidou Sidibé,shooting,43.621597,45.0,1.3784027099609375
Muhammed Uvais,shooting,32.62257,34.0,1.3774299621582031
Bryan Lasme,shooting,65.62349,67.0,1.3765106201171875
Josh Coley,shooting,50.62664,52.0,1.3733596801757812
Evan Haddock,shooting,28.369583,27.0,1.3695831298828125
Augustine Boakye,shooting,57.630505,59.0,1.3694953918457031
Etienne Camara,shooting,43.631092,45.0,1.3689079284667969
Niklas Lang,shooting,23.368519,22.0,1.3685188293457031
Allahyar Sayyadmanesh,shooting,65.6384,67.0,1.361602783203125
Callum Styles,shooting,60.64198,62.0,1.3580207824707031
Jitendra Singh,shooting,40.64391,42.0,1.3560905456542969
Mathias Olesen,shooting,44.64502,46.0,1.35498046875
Cameron Windust,shooting,24.353985,23.0,1.3539848327636719
Brandon Fleming,shooting,34.646698,36.0,1.353302001953125
Bruno Valdez,shooting,41.351635,40.0,1.3516349792480469
Sekou Sidibe,shooting,60.648544,62.0,1.3514556884765625
Jean-Victor Makengo,shooting,64.64906,66.0,1.3509368896484375
Ștefan Pănoiu,shooting,58.64935,60.0,1.3506507873535156
Xander Blomme,shooting,42.649456,44.0,1.3505439758300781
Cian Kavanagh,shooting,49.653896,51.0,1.3461036682128906
Raphael Schifferl,shooting,29.65548,31.0,1.3445205688476562
Derek Mazou-Sacko,shooting,44.655514,46.0,1.3444862365722656
Abdulelah Al Shammari,shooting,48.65838,50.0,1.3416213989257812
Josué Escartin,shooting,31.339876,30.0,1.3398761749267578
Jamie Shackleton,shooting,47.662724,49.0,1.3372764587402344
Gautier Lloris,shooting,34.663013,36.0,1.3369865417480469
Meiko Sponsel,shooting,41.665016,43.0,1.3349838256835938
Ben Lederman,shooting,57.669846,59.0,1.3301544189453125
Emil Benny,shooting,43.67106,45.0,1.3289413452148438
Luke Harris,shooting,58.6729,60.0,1.3270988464355469
Kevin Martin Krygård,shooting,52.67434,54.0,1.3256607055664062
Þórir Jóhann Helgason,shooting,59.675682,61.0,1.3243179321289062
Johannes Naschberger,shooting,56.67589,58.0,1.3241081237792969
Amar Dedić,shooting,56.678234,58.0,1.3217658996582031
Waniss Taïbi,shooting,48.678764,50.0,1.3212356567382812
Can Bozdoğan,shooting,63.680172,65.0,1.3198280334472656
Michael Steinwender,shooting,30.318045,29.0,1.318044662475586
Ethan Bristow,shooting,36.682667,38.0,1.3173332214355469
Adam Dźwigała,shooting,42.687958,44.0,1.312042236328125
Kieron Bowie,shooting,57.68846,59.0,1.3115386962890625
Mazeed Ogungbo,shooting,32.31024,31.0,1.31024169921875
Giannis Papanikolaou,shooting,54.690445,56.0,1.3095550537109375
Nishan Velupillay,shooting,52.690506,54.0,1.3094940185546875
Linus Rosenlöcher,shooting,43.691845,45.0,1.3081550598144531
Tyler Morton,shooting,45.692688,47.0,1.30731201171875
Mads Frøkjær-Jensen,shooting,54.70049,56.0,1.2995109558105469
Gabriel Vidović,shooting,61.701138,63.0,1.2988624572753906
Filip Bilbija,shooting,53.70154,55.0,1.2984580993652344
