Nome,Target,Previsto,Effettivo (2024),Differenza
Agustín Chopitea,overall,63.198845,66.0,2.8011550903320312
Brian Gutiérrez,overall,61.19903,64.0,2.8009681701660156
Joaquín Pombo,overall,62.203686,65.0,2.796314239501953
Marin Ljubičić,overall,66.20457,69.0,2.7954330444335938
Jairo Concha,overall,68.20563,71.0,2.79437255859375
Oliver Sørensen,overall,62.20639,65.0,2.793609619140625
Yahya Al Najai,overall,55.21212,58.0,2.7878799438476562
Daniel Bassi,overall,55.21254,58.0,2.7874603271484375
Adrian Gryszkiewicz,overall,63.21618,66.0,2.7838211059570312
Mamadou Camara,overall,59.21701,62.0,2.782989501953125
Mutlaq Al Hurayji,overall,53.782753,51.0,2.7827529907226562
Antoine Hainaut,overall,55.780563,53.0,2.7805633544921875
Baran Mogultay,overall,59.21959,62.0,2.7804107666015625
Abdoul Fessal Tapsoba,overall,64.22434,67.0,2.7756576538085938
Jacob Eng,overall,57.225906,60.0,2.7740936279296875
Felipe Peña,overall,66.23223,69.0,2.7677688598632812
Hormipam Ruivah,overall,55.232365,58.0,2.7676353454589844
Hendry Antonay,overall,49.234055,52.0,2.7659454345703125
Rocco Reitz,overall,67.76565,65.0,2.7656478881835938
Ayman Benarous,overall,64.76535,62.0,2.765350341796875
Jack Wills,overall,57.764797,55.0,2.7647972106933594
Juan Pablo Torres,overall,61.235443,64.0,2.764556884765625
Maksymilian Pingot,overall,58.241528,61.0,2.758472442626953
Mustafa Burak Bozan,overall,57.247826,60.0,2.7521743774414062
Samuel Folarin,overall,55.248646,58.0,2.751354217529297
Yayah Kallon,overall,67.25105,70.0,2.7489471435546875
David Otto,overall,64.252235,67.0,2.7477645874023438
Daniel Eduardo Juárez,overall,64.253746,67.0,2.7462539672851562
Maxime Bastian,overall,60.263603,63.0,2.7363967895507812
Hugo Larsson,overall,64.26657,67.0,2.733428955078125
Dembo Sylla,overall,61.270462,64.0,2.7295379638671875
Jackson Smith,overall,58.728172,56.0,2.7281723022460938
André Boman,overall,61.272507,64.0,2.7274932861328125
Nathan Bitumazala,overall,62.72262,60.0,2.7226181030273438
Ali Makki,overall,54.283413,57.0,2.7165870666503906
Yan Valery,overall,68.283676,71.0,2.7163238525390625
Jack Sparkes,overall,61.283928,64.0,2.7160720825195312
Andrei Gorcea,overall,60.28495,63.0,2.7150497436523438
Noah Bischof,overall,64.714,62.0,2.7139968872070312
Luis Carlos Rodríguez,overall,61.713394,59.0,2.7133941650390625
Abdul Manaf Nurudeen,overall,63.29298,66.0,2.707019805908203
Tom Ducrocq,overall,65.29456,68.0,2.7054367065429688
Kenneth Paal,overall,68.2962,71.0,2.70379638671875
Abdullah Al Enazi,overall,52.701775,50.0,2.7017745971679688
Morgan Whittaker,overall,63.298763,66.0,2.7012367248535156
Anass Salah-Eddine,overall,64.30142,67.0,2.698577880859375
Abdoulie Sanyang,overall,65.30591,68.0,2.694091796875
Max Rosenfelder,overall,63.308765,66.0,2.691234588623047
Dixon Vera,overall,60.310257,63.0,2.6897430419921875
Leopold Wahlstedt,overall,65.3106,68.0,2.6893997192382812
Agustín Martegani,overall,68.3111,71.0,2.68890380859375
Alessandro Fontanarosa,overall,64.311775,67.0,2.6882247924804688
Mark Natta,overall,59.31555,62.0,2.6844482421875
Marco John,overall,68.316536,71.0,2.6834640502929688
Missael Rodríguez,overall,52.681274,50.0,2.6812744140625
Eliezer Mayenda,overall,58.32117,61.0,2.6788291931152344
Kayne van Oevelen,overall,58.678093,56.0,2.6780929565429688
Jan Gorenc,overall,63.325794,66.0,2.674205780029297
Rhys Bozinovski,overall,57.671494,55.0,2.6714935302734375
Dylan Portilla,overall,65.6703,63.0,2.6703033447265625
Luciano Boggio,overall,66.33112,69.0,2.6688766479492188
Declan Drysdale,overall,63.668015,61.0,2.6680145263671875
Filipe Sissé,overall,60.667736,58.0,2.667736053466797
Olivier Dumont,overall,60.667274,58.0,2.6672744750976562
Szymon Czyż,overall,65.66719,63.0,2.6671905517578125
Johaneko Louis-Jean,overall,62.665535,60.0,2.6655349731445312
George Tanner,overall,64.33486,67.0,2.6651382446289062
Dante Sealy,overall,63.664165,61.0,2.664165496826172
Paul Kalambayi,overall,59.342712,62.0,2.65728759765625
Omari Hutchinson,overall,66.65489,64.0,2.6548919677734375
Gavin Molloy,overall,55.352325,58.0,2.647674560546875
Marlon Suliman Mustapha,overall,62.35243,65.0,2.647571563720703
Caleb Zady Sery,overall,64.35334,67.0,2.6466598510742188
Abdul Rabeeh,overall,50.357227,53.0,2.642772674560547
Callum Slattery,overall,62.35947,65.0,2.6405296325683594
Julius Eskesen,overall,64.63655,62.0,2.6365509033203125
Ryan Wintle,overall,66.365776,69.0,2.6342239379882812
Johan Bakke,overall,60.631947,58.0,2.631946563720703
Theocharis Tsingaras,overall,66.37446,69.0,2.6255416870117188
Mateusz Praszelik,overall,68.622635,66.0,2.6226348876953125
Jack Milne,overall,56.622284,54.0,2.622283935546875
Drissa Camara,overall,61.62139,59.0,2.6213912963867188
Taras Gomulka,overall,59.38254,62.0,2.6174583435058594
Giacomo Vrioni,overall,67.38389,70.0,2.6161117553710938
Marco Sala,overall,66.38562,69.0,2.6143798828125
Mateusz Skrzypczak,overall,60.387096,63.0,2.612903594970703
Axel Bamba,overall,68.61129,66.0,2.6112899780273438
Niclas Thiede,overall,63.390476,66.0,2.6095237731933594
Alex Mitchell,overall,62.396076,65.0,2.603923797607422
Flavio Alcedo,overall,59.39854,62.0,2.601459503173828
Callum Styles,overall,68.40047,71.0,2.5995330810546875
Marcus Forss,overall,67.40309,70.0,2.5969085693359375
Nick Woltemade,overall,64.40581,67.0,2.5941925048828125
Florian Wustinger,overall,61.592506,59.0,2.5925064086914062
Antonio Foti,overall,64.59143,62.0,2.5914306640625
Boubacar Fofana,overall,63.409187,66.0,2.5908126831054688
Shaqai Forde,overall,59.590233,57.0,2.5902328491210938
Sammie Szmodics,overall,66.40981,69.0,2.5901870727539062
Kacper Smoliński,overall,64.59012,62.0,2.590118408203125
Rhys Byrne,overall,57.589134,55.0,2.5891342163085938
Nicholas Bilokapic,overall,57.411846,60.0,2.588153839111328
Alex Greive,overall,60.413265,63.0,2.5867347717285156
Junior Noguera,overall,63.585735,61.0,2.585735321044922
Jonathan Lima,overall,61.414932,64.0,2.5850677490234375
Eric Uhlmann,overall,61.585003,59.0,2.585002899169922
Alexis Tibidi,overall,64.420654,67.0,2.579345703125
Baba Fernandes,overall,58.42137,61.0,2.5786285400390625
Benjamin Ozegovic,overall,60.423714,63.0,2.5762863159179688
Sebastian Wade,overall,63.57618,61.0,2.5761795043945312
Matías Soulé,overall,68.42521,71.0,2.5747909545898438
Ola Brynhildsen,overall,67.428535,70.0,2.5714645385742188
Charles Boli,overall,65.57104,63.0,2.5710372924804688
Jannes Wulff,overall,61.42964,64.0,2.5703582763671875
Juljan Shehu,overall,60.430706,63.0,2.569293975830078
Jakub Kałuziński,overall,66.56764,64.0,2.5676422119140625
Osama Al Mermish,overall,55.56756,53.0,2.5675582885742188
Ronnie Edwards,overall,65.43645,68.0,2.5635528564453125
Carl Gustafsson,overall,68.55822,66.0,2.5582199096679688
Bilal Boutobba,overall,68.442726,71.0,2.5572738647460938
Max Ejdum,overall,58.55668,56.0,2.5566787719726562
Amin Farouk,overall,61.556507,59.0,2.556507110595703
Noah Mbamba,overall,61.44742,64.0,2.552581787109375
Mads Hansen,overall,63.45254,66.0,2.5474586486816406
Sebastian Aigner,overall,64.541115,62.0,2.5411148071289062
Jerry Lalrinzuala,overall,54.459,57.0,2.5410003662109375
Adrian Nilsen Pereira,overall,64.45987,67.0,2.540130615234375
Aidan Keena,overall,61.46081,64.0,2.5391883850097656
Armin Gigović,overall,64.46181,67.0,2.5381927490234375
Sadou Diallo,overall,58.464737,61.0,2.5352630615234375
CJ dos Santos,overall,56.530407,54.0,2.530406951904297
Rory Feely,overall,56.47056,59.0,2.5294418334960938
Million Manhoef,overall,68.472466,71.0,2.5275344848632812
Marcin Cebula,overall,63.474785,66.0,2.5252151489257812
Kristers Tobers,overall,61.475304,64.0,2.5246963500976562
Martin Delavallée,overall,59.522575,57.0,2.5225753784179688
Scott Robertson,overall,63.52174,61.0,2.521739959716797
Jeremy Sarmiento,overall,64.47925,67.0,2.520751953125
Kjell Scherpen,overall,64.47998,67.0,2.52001953125
Matthew Nocita,overall,54.481705,57.0,2.5182952880859375
Jamie Roche,overall,61.483025,64.0,2.5169754028320312
Loris Mouyokolo,overall,60.483494,63.0,2.5165061950683594
David Jaunegg,overall,59.515007,57.0,2.5150070190429688
Niklas Vesterlund,overall,61.492203,64.0,2.5077972412109375
Jannes Van Hecke,overall,67.499405,65.0,2.4994049072265625
Gabriel Aranda,overall,62.502365,65.0,2.4976348876953125
Manuel Ferrel,overall,57.509594,60.0,2.490406036376953
Diego Calcaterra,overall,61.510048,64.0,2.4899520874023438
Joaquín Lavega,overall,63.511574,66.0,2.4884262084960938
Femi Azeez,overall,62.51513,65.0,2.4848709106445312
Sebastian Banozic,overall,56.484768,54.0,2.4847679138183594
Sam Long,overall,62.51639,65.0,2.4836082458496094
Otto Rosengren,overall,60.517765,63.0,2.4822349548339844
Rareș Ispas,overall,61.52263,64.0,2.4773712158203125
Leandro Lozano,overall,67.52302,70.0,2.4769821166992188
Youssef Amyn,overall,67.474846,65.0,2.4748458862304688
Lucas Noubi,overall,59.525887,62.0,2.4741134643554688
Yusuf Sarı,overall,68.52601,71.0,2.4739913940429688
Jordi Vanlerberghe,overall,67.529785,70.0,2.47021484375
Aaron Drewe,overall,53.53096,56.0,2.4690399169921875
Brison Fernandes,overall,48.53201,51.0,2.4679908752441406
Sonny Carey,overall,60.537018,63.0,2.462982177734375
Nathanael Ogbeta,overall,63.538967,66.0,2.4610328674316406
Toby Savin,overall,63.460907,61.0,2.460906982421875
Dujon Sterling,overall,65.539314,68.0,2.4606857299804688
Tayo Adaramola,overall,60.458958,58.0,2.4589576721191406
Albian Hajdari,overall,58.541626,61.0,2.4583740234375
Isaac Boehmer,overall,58.457336,56.0,2.45733642578125
Oisin Smyth,overall,59.456436,57.0,2.4564361572265625
Ari Leifsson,overall,61.544758,64.0,2.455242156982422
Sam McCallum,overall,67.54612,70.0,2.4538803100585938
Karol Knap,overall,61.54953,64.0,2.450469970703125
Lucas Brumme,overall,60.549988,63.0,2.45001220703125
Kreshnik Hajrizi,overall,59.55219,62.0,2.4478111267089844
Grégory Coelho,overall,60.555668,63.0,2.4443321228027344
Nathaniel Adjei,overall,54.556164,57.0,2.443836212158203
Kai Klefisch,overall,66.55651,69.0,2.4434890747070312
Soumaila Coulibaly,overall,62.560535,65.0,2.439464569091797
Ethan Laird,overall,68.56417,71.0,2.4358291625976562
Aleksandar Jukic,overall,65.56613,68.0,2.433868408203125
Mattia Zanotti,overall,67.430786,65.0,2.4307861328125
Salem Al Toiawy,overall,52.42854,50.0,2.428539276123047
Valentin Ticu,overall,64.57288,67.0,2.4271163940429688
D'Margio Wright-Phillips,overall,64.426674,62.0,2.4266738891601562
Ibrahim Cissé,overall,67.575615,70.0,2.4243850708007812
Reyes Cleary,overall,64.42416,62.0,2.4241561889648438
Kacper Tobiasz,overall,64.589615,67.0,2.4103851318359375
Fabio Chiarodia,overall,64.40911,62.0,2.4091110229492188
Sam Taylor,overall,51.592403,54.0,2.4075965881347656
Henrik Skogvold,overall,55.595215,58.0,2.40478515625
Jayden Richardson,overall,59.59655,62.0,2.4034500122070312
Lisandru Tramoni,overall,64.40086,62.0,2.4008636474609375
Marvin Senger,overall,61.602795,64.0,2.397205352783203
Lewis Miller,overall,61.605633,64.0,2.394367218017578
Santiago Moreno,overall,68.60916,71.0,2.390838623046875
Samuel Edozie,overall,62.609943,65.0,2.390056610107422
Lalrinliana Hnamte,overall,54.389656,52.0,2.3896560668945312
Pierre Dwomoh,overall,66.38707,64.0,2.3870697021484375
Dominic Thompson,overall,61.614887,64.0,2.385112762451172
Jason Ceka,overall,66.61635,69.0,2.3836517333984375
Marinos Tzionis,overall,59.63086,62.0,2.369140625
Juan Alexander Franco,overall,56.63319,59.0,2.366809844970703
Tom Baack,overall,61.634747,64.0,2.365253448486328
Ryan Howley,overall,62.3637,60.0,2.3637008666992188
Owen Gene,overall,66.36335,64.0,2.3633499145507812
Noah Eile,overall,60.64241,63.0,2.3575897216796875
Lasse Sørensen,overall,61.64571,64.0,2.354290008544922
Dara Keane,overall,53.651012,56.0,2.348987579345703
Patrick Yazbek,overall,61.651752,64.0,2.348247528076172
Marko Lazetić,overall,67.346016,65.0,2.3460159301757812
Casper Terho,overall,61.659847,64.0,2.3401527404785156
Samson Okikiola Tijani,overall,61.667633,64.0,2.332366943359375
Hannes Sveijer,overall,54.66828,57.0,2.3317184448242188
Josh Earl,overall,64.66969,67.0,2.3303070068359375
Dexter Lembikisa,overall,58.669964,61.0,2.330036163330078
Lucas Rocrou,overall,56.67057,59.0,2.3294296264648438
Abdourahmane Barry,overall,61.670753,64.0,2.3292465209960938
Amadou Dante,overall,66.67122,69.0,2.3287811279296875
Virgiliu Postolachi,overall,64.67259,67.0,2.3274078369140625
Giulian Biancone,overall,67.67261,70.0,2.327392578125
Jiteshwor Singh,overall,56.32731,54.0,2.3273086547851562
Gabriel Charpentier,overall,60.672848,63.0,2.3271522521972656
Habib Sylla,overall,63.67412,66.0,2.325878143310547
Arnaud Lusamba,overall,68.67444,71.0,2.3255615234375
Killian Phillips,overall,63.6748,66.0,2.3251991271972656
Jakub Niemczyk,overall,53.324547,51.0,2.3245468139648438
Paul Will,overall,63.681114,66.0,2.3188858032226562
Christian Saydee,overall,61.686867,64.0,2.3131332397460938
Mohammed Al Abdullah,overall,53.31239,51.0,2.312389373779297
Jakub Stolarczyk,overall,57.69161,60.0,2.308391571044922
Bartosz Klebaniuk,overall,60.3037,58.0,2.303699493408203
Abdurrahim Dursun,overall,65.30338,63.0,2.3033828735351562
Mohammad Nawaz,overall,56.30199,54.0,2.301990509033203
Matthew Cox,overall,60.70115,63.0,2.2988510131835938
Shayne Pattynama,overall,60.709198,63.0,2.290802001953125
Jonathan Afolabi,overall,57.70981,60.0,2.290191650390625
Bobby Adekanye,overall,64.71062,67.0,2.2893829345703125
Aimen Moueffek,overall,68.275826,66.0,2.2758255004882812
Nikolas Veratschnig,overall,63.725197,66.0,2.2748031616210938
Achraf Dari,overall,66.728516,69.0,2.271484375
Timo Königsmann,overall,60.73033,63.0,2.2696685791015625
Janis Antiste,overall,64.730774,67.0,2.26922607421875
Fabian Wilfinger,overall,56.26922,54.0,2.2692184448242188
David Robson,overall,53.732132,56.0,2.2678680419921875
Enzo Larrosa,overall,63.734344,66.0,2.265655517578125
Lee Buchanan,overall,65.73503,68.0,2.2649688720703125
Aleks Ławniczak,overall,62.735165,65.0,2.2648353576660156
Filip Marschall,overall,59.259953,57.0,2.2599525451660156
Adam Sørensen,overall,63.740433,66.0,2.2595672607421875
Mario Dorgeles,overall,59.742046,62.0,2.257953643798828
Jens Castrop,overall,64.74556,67.0,2.2544403076171875
Tim Sechelmann,overall,61.748077,64.0,2.251922607421875
Marius Ștefănescu,overall,66.7488,69.0,2.2511978149414062
Jamie McGrath,overall,62.751762,65.0,2.2482376098632812
Daniel Bunk,overall,59.247166,57.0,2.2471656799316406
Magnus Christensen,overall,61.75617,64.0,2.2438316345214844
Emirhan İlkhan,overall,66.24309,64.0,2.2430877685546875
Oliver Tipton,overall,57.24293,55.0,2.242931365966797
Robert Popa,overall,63.764103,66.0,2.2358970642089844
Kusini Yengi,overall,59.766853,62.0,2.2331466674804688
George Horbury,overall,53.233093,51.0,2.23309326171875
Jani Atanasov,overall,67.76701,70.0,2.2329864501953125
András Németh,overall,62.768784,65.0,2.2312164306640625
Niko Tsakiris,overall,53.774,56.0,2.226001739501953
Selmin Hodza,overall,57.225643,55.0,2.2256431579589844
Ignacio Agustín Rodríguez,overall,65.21912,63.0,2.2191162109375
Maximiliano González,overall,62.781868,65.0,2.2181320190429688
Harvey Macadam,overall,56.782333,59.0,2.2176666259765625
Mads Enggård,overall,63.21565,61.0,2.215648651123047
Simone Canestrelli,overall,60.789024,63.0,2.2109756469726562
Sambou Soumano,overall,63.7914,66.0,2.208599090576172
Dragoș Albu,overall,65.7924,68.0,2.2076034545898438
André Picornell,overall,57.205513,55.0,2.2055130004882812
Evann Guessand,overall,67.79751,70.0,2.2024917602539062
Yannik Engelhardt,overall,64.80381,67.0,2.1961898803710938
Demeaco Duhaney,overall,60.804245,63.0,2.1957550048828125
Dylan Nealis,overall,60.80615,63.0,2.1938514709472656
Abdullah Matuq,overall,53.80799,56.0,2.1920089721679688
José-Enrique Ríos Alonso,overall,61.81362,64.0,2.1863784790039062
Adam Petersson,overall,60.18624,58.0,2.1862411499023438
Tomás Jacob,overall,62.818428,65.0,2.1815719604492188
Felix Götze,overall,68.18123,66.0,2.1812286376953125
Leo Walta,overall,62.178722,60.0,2.178722381591797
Connor O'Toole,overall,58.8219,61.0,2.1781005859375
Arkadiusz Pyrka,overall,62.823174,65.0,2.1768264770507812
Brandon Kavanagh,overall,56.82429,59.0,2.175708770751953
Mirko Antonucci,overall,66.82499,69.0,2.1750106811523438
Ezequiel Alfonso,overall,64.829544,67.0,2.1704559326171875
Jeremy Ngakia,overall,67.830315,70.0,2.1696853637695312
Bartosz Białek,overall,65.830635,68.0,2.1693649291992188
David Savic,overall,62.167187,60.0,2.167186737060547
Emre Bilgin,overall,59.83684,62.0,2.163158416748047
Magnus Retsius Grødem,overall,64.838005,67.0,2.1619949340820312
Norman Bassette,overall,58.839565,61.0,2.1604347229003906
Tyler Morton,overall,65.84115,68.0,2.1588516235351562
Amir Abdijanovic,overall,58.842316,61.0,2.157684326171875
Eskil Edh,overall,61.843002,64.0,2.1569976806640625
Aramide Oteh,overall,57.844967,60.0,2.1550331115722656
Jack Stretton,overall,61.152836,59.0,2.1528358459472656
Nikhil Deka,overall,51.152565,49.0,2.1525650024414062
Alan Virginius,overall,65.85004,68.0,2.14996337890625
Michael Venturi,overall,61.85095,64.0,2.1490516662597656
Connor Barron,overall,62.852406,65.0,2.147594451904297
Dirk Proper,overall,67.85313,70.0,2.1468734741210938
Kryspin Szcześniak,overall,60.853157,63.0,2.1468429565429688
Kader Keïta,overall,60.853806,63.0,2.1461944580078125
Jordi Osei-Tutu,overall,64.854256,67.0,2.1457443237304688
Malcolm Ebiowei,overall,63.85445,66.0,2.145549774169922
Georgios Sideras,overall,57.859566,60.0,2.1404342651367188
Elkan Baggott,overall,57.859818,60.0,2.1401824951171875
Ross Tierney,overall,62.139748,60.0,2.1397476196289062
Oussama Targhalline,overall,65.86513,68.0,2.1348724365234375
Mio Backhaus,overall,57.86653,60.0,2.1334686279296875
Joaquín Blázquez,overall,64.87076,67.0,2.129241943359375
Brodie Spencer,overall,62.12774,60.0,2.1277389526367188
Dion Sanderson,overall,65.87439,68.0,2.1256103515625
Matty Daly,overall,62.125546,60.0,2.1255455017089844
Jacob Farrell,overall,61.874752,64.0,2.1252479553222656
Kristoffer Askildsen,overall,68.123695,66.0,2.1236953735351562
Tiago José Geralnik,overall,64.12306,62.0,2.1230621337890625
Luca Jaquez,overall,57.121895,55.0,2.1218948364257812
Adrien Louveau,overall,58.878765,61.0,2.121234893798828
Kayden Pierre,overall,55.118046,53.0,2.1180458068847656
Lukas Boeder,overall,67.115814,65.0,2.115814208984375
Vincent Marchetti,overall,67.88424,70.0,2.1157608032226562
Elias Hoff Melkersen,overall,62.115116,60.0,2.1151161193847656
Ayman Azhil,overall,66.11402,64.0,2.1140213012695312
Sajal Bag,overall,52.110813,50.0,2.1108131408691406
David Affengruber,overall,66.891014,69.0,2.1089859008789062
Federico Brancolini,overall,55.108337,53.0,2.10833740234375
Colin Rösler,overall,59.892654,62.0,2.1073455810546875
Sam Gallagher,overall,67.89546,70.0,2.1045379638671875
Filip Stevanović,overall,65.10367,63.0,2.103668212890625
Jonatan Braut-Brunes,overall,60.90162,63.0,2.0983810424804688
Anthony Olusanya,overall,60.906967,63.0,2.0930328369140625
Marvin Senaya,overall,62.90985,65.0,2.09014892578125
Innes Cameron,overall,58.909973,61.0,2.09002685546875
Kyle Joseph,overall,61.91001,64.0,2.0899887084960938
Bünyamin Balcı,overall,65.9118,68.0,2.0882034301757812
Taylor Moore,overall,62.914433,65.0,2.0855674743652344
Erencan Yardımcı,overall,60.916107,63.0,2.083892822265625
Evan Caffrey,overall,59.082977,57.0,2.082977294921875
Taylor Luvambo,overall,58.917263,61.0,2.0827369689941406
Tony Springett,overall,60.921703,63.0,2.078296661376953
Igor Strzałek,overall,58.92201,61.0,2.077991485595703
Marco Antonio Angulo,overall,62.922302,65.0,2.07769775390625
Brahima Diarra,overall,61.924755,64.0,2.075244903564453
Simone Mazzocchi,overall,66.9274,69.0,2.072601318359375
Toni Domgjoni,overall,68.06899,66.0,2.0689926147460938
Paul Tschernuth,overall,56.9322,59.0,2.067798614501953
Kévin Boma,overall,60.932278,63.0,2.0677223205566406
Bobby Faulkner,overall,55.93302,58.0,2.0669784545898438
Guillermo Enrique,overall,65.93378,68.0,2.06622314453125
Xavier Dziekoński,overall,59.938213,62.0,2.061786651611328
Antonios Papadopoulos,overall,64.94339,67.0,2.056610107421875
Marco Farfan,overall,64.944115,67.0,2.0558853149414062
Julián Malatini,overall,64.94644,67.0,2.053558349609375
Tom Bayliss,overall,63.948566,66.0,2.051433563232422
Aaron Basenach,overall,58.044495,56.0,2.04449462890625
Reed Baker-Whiting,overall,57.04299,55.0,2.0429916381835938
Alex Saji,overall,51.957455,54.0,2.0425453186035156
Cian Hayes,overall,62.042183,60.0,2.0421829223632812
Joseph Rosales,overall,62.04079,60.0,2.040790557861328
Ayman Aiki,overall,62.035656,60.0,2.035655975341797
Justin Haak,overall,62.034214,60.0,2.0342140197753906
Aaron Zehnter,overall,62.033955,60.0,2.033954620361328
Oscar Uddenäs,overall,63.967335,66.0,2.032665252685547
Josh Williams,overall,58.968998,61.0,2.0310020446777344
Randy Schneider,overall,59.9702,62.0,2.0298004150390625
Emmanuel Ochoa,overall,55.02864,53.0,2.0286407470703125
Adam Gnezda Čerin,overall,67.97516,70.0,2.02484130859375
Teddy Alloh,overall,64.02478,62.0,2.0247802734375
Sylvester Jasper,overall,63.976,66.0,2.023998260498047
Rafael Hornos,overall,63.02332,61.0,2.0233192443847656
Utku Yuvakuran,overall,63.980354,66.0,2.0196456909179688
Oregan Ravet,overall,56.98195,59.0,2.0180511474609375
Florian Dietz,overall,61.986267,64.0,2.01373291015625
Benjamin Böckle,overall,59.986553,62.0,2.013446807861328
Marco Nasti,overall,57.990562,60.0,2.0094375610351562
Andreas Gülstorff,overall,57.007416,55.0,2.007415771484375
Julius Kade,overall,67.00664,65.0,2.0066375732421875
Maren Haile-Selassie,overall,63.99396,66.0,2.0060386657714844
Alou Kuol,overall,58.995426,61.0,2.0045738220214844
Ryan Ledson,overall,65.996315,68.0,2.0036849975585938
Alessandro Lopane,overall,59.002712,57.0,2.0027122497558594
Nene Dorgeles,overall,64.9973,67.0,2.0027008056640625
Mehmet Ibrahimi,overall,60.99956,59.0,1.9995613098144531
Alexandru Utiu,overall,53.99926,52.0,1.9992599487304688
Dante Polvara,overall,59.001884,61.0,1.9981155395507812
Brandan Craig,overall,56.997585,55.0,1.9975852966308594
Paul Nebel,overall,67.00359,69.0,1.9964065551757812
Alessandro Sorrentino,overall,61.00375,63.0,1.9962501525878906
Amir Richardson,overall,67.004364,69.0,1.995635986328125
Stelios Andreou,overall,66.00544,68.0,1.9945602416992188
Juan Arias,overall,61.994,60.0,1.9939994812011719
Ryan Schofield,overall,63.993427,62.0,1.9934272766113281
Yvandro Borges Sanches,overall,62.008255,64.0,1.9917449951171875
Tim Rönning,overall,63.008553,65.0,1.9914474487304688
Alec Georgen,overall,61.009956,63.0,1.9900436401367188
Jasper Moon,overall,61.01097,63.0,1.9890289306640625
Celestin De Schrevel,overall,60.9872,59.0,1.9872016906738281
Vesel Demaku,overall,64.98536,63.0,1.9853591918945312
Doğucan Haspolat,overall,68.0153,70.0,1.9847030639648438
Mateusz Żukowski,overall,61.0162,63.0,1.9837989807128906
Antonio Raimondo,overall,64.98285,63.0,1.98284912109375
Luca Hoole,overall,61.02258,63.0,1.9774208068847656
Milutin Osmajić,overall,68.02281,70.0,1.9771881103515625
Théo Chatelain,overall,53.024662,55.0,1.9753379821777344
Pietro Boer,overall,58.02549,60.0,1.9745101928710938
Tega Ikoba,overall,54.972294,53.0,1.9722938537597656
Gideon Tetteh,overall,53.030376,55.0,1.9696235656738281
Oliver Burke,overall,67.030785,69.0,1.9692153930664062
Muhammed Nemil,overall,54.967655,53.0,1.9676551818847656
Nils Rossen,overall,61.96719,60.0,1.9671897888183594
Naouirou Ahamada,overall,68.035194,70.0,1.9648056030273438
Princeton Rebello,overall,56.962414,55.0,1.9624137878417969
Hákon Arnar Haraldsson,overall,68.04001,70.0,1.959991455078125
Stanisław Wawrzynowicz,overall,57.042164,59.0,1.9578361511230469
Peter Kioso,overall,64.04278,66.0,1.9572219848632812
Adrian Fein,overall,67.95627,66.0,1.956268310546875
Taylor Gardner-Hickman,overall,66.04377,68.0,1.9562301635742188
Darragh Burns,overall,62.95372,61.0,1.9537200927734375
Joshua Wilson-Esbrand,overall,61.04706,63.0,1.95294189453125
Anton Tsarenko,overall,64.95186,63.0,1.9518585205078125
Bendegúz Bolla,overall,64.055275,66.0,1.9447250366210938
Yaw Yeboah,overall,67.94182,66.0,1.9418182373046875
Jack Warshawsky,overall,55.93921,54.0,1.939208984375
Luca Bolay,overall,56.936443,55.0,1.9364433288574219
Andri Lucas Guðjohnsen,overall,61.063915,63.0,1.9360847473144531
Eli Adams,overall,59.931877,58.0,1.9318771362304688
Denis Genreau,overall,68.07437,70.0,1.925628662109375
Mounaïm El Idrissy,overall,67.074486,69.0,1.9255142211914062
Iván Flores,overall,60.925117,59.0,1.9251174926757812
Jacques Ekomié,overall,64.075165,66.0,1.924835205078125
Kyle Taylor,overall,60.923355,59.0,1.9233551025390625
Darren Robinson,overall,57.922573,56.0,1.9225730895996094
Dominik Kother,overall,65.91938,64.0,1.9193801879882812
Silas Ostrzinski,overall,60.91668,59.0,1.9166793823242188
Agustín Vera,overall,63.915264,62.0,1.9152641296386719
Benedikt Gimber,overall,68.08542,70.0,1.914581298828125
Kevin Wiethaup,overall,60.912315,59.0,1.9123153686523438
Tommaso Milanese,overall,66.91109,65.0,1.9110870361328125
Daniel Chesters,overall,60.910374,59.0,1.9103736877441406
Tristan Crama,overall,58.09031,60.0,1.9096908569335938
Hussain Sibyani,overall,52.09141,54.0,1.9085884094238281
Pape Ndiaga Yade,overall,64.09634,66.0,1.9036636352539062
Kyle Hurst,overall,59.097557,61.0,1.9024429321289062
Ethan Chislett,overall,62.10244,64.0,1.8975601196289062
Albert Hofman,overall,62.892986,61.0,1.8929862976074219
Noé Lebreton,overall,60.112766,62.0,1.8872337341308594
Valentino Müller,overall,66.11436,68.0,1.8856430053710938
Arthur Okonkwo,overall,64.114395,66.0,1.8856048583984375
Emil Bohinen,overall,69.11575,71.0,1.884246826171875
Sven Jansen,overall,57.882008,56.0,1.8820075988769531
Calvin Brackelmann,overall,62.120827,64.0,1.8791732788085938
Niklas Kölle,overall,62.121464,64.0,1.8785362243652344
Oliver Antman,overall,65.12215,67.0,1.8778533935546875
Jamie Mullins,overall,59.87712,58.0,1.8771209716796875
Lewis Simper,overall,56.87688,55.0,1.8768806457519531
Luke Le Roux,overall,64.12738,66.0,1.87261962890625
Kegs Chauke,overall,61.870377,60.0,1.8703765869140625
Cisse Sandra,overall,65.86807,64.0,1.868072509765625
Victor Dican,overall,64.13528,66.0,1.8647232055664062
