Nome,Target,Previsto,Effettivo (2024),Differenza
Kevin Yakob,Physicality,63.960766,67.0,3.039234161376953
Matías Godoy,Physicality,58.96998,62.0,3.0300216674804688
James McAtee,Physicality,56.97442,60.0,3.0255813598632812
Cameron Humphreys,Physicality,56.974743,60.0,3.025257110595703
Dan Sîrbu,Physicality,65.97574,69.0,3.024261474609375
Ibrahim El Kadiri,Physicality,36.976486,40.0,3.0235137939453125
Shane Farrell,Physicality,59.976795,63.0,3.023204803466797
Selmin Hodza,Physicality,51.022587,48.0,3.0225868225097656
Samuel Giovane,Physicality,65.01821,62.0,3.0182113647460938
Abu Francis,Physicality,65.98191,69.0,3.0180892944335938
Daylam Meddah,Physicality,66.0177,63.0,3.0177001953125
Oscar Schönfelder,Physicality,57.015,54.0,3.0149993896484375
Paddy Lane,Physicality,45.989784,49.0,3.0102157592773438
Mads Enggård,Physicality,52.008324,49.0,3.0083236694335938
Omar Megeed,Physicality,55.001514,52.0,3.001514434814453
Juan Pablo Pignani,Physicality,66.00033,69.0,2.9996719360351562
Ollie Tanner,Physicality,53.99684,51.0,2.9968414306640625
Gavin Molloy,Physicality,59.011013,62.0,2.9889869689941406
Niklas Vesterlund,Physicality,68.01174,71.0,2.9882583618164062
Barry Cotter,Physicality,65.013954,68.0,2.9860458374023438
Leny Meyer,Physicality,54.01663,57.0,2.9833717346191406
Samuel Shashoua,Physicality,57.019325,60.0,2.9806747436523438
Badredine Bouanani,Physicality,47.020214,50.0,2.979785919189453
Leonardo Díaz,Physicality,60.02102,63.0,2.9789810180664062
Paul Kalambayi,Physicality,71.02243,74.0,2.977569580078125
Marius Ștefănescu,Physicality,66.02255,69.0,2.977447509765625
Jacky Donkor,Physicality,43.976837,41.0,2.976837158203125
Valentín Sánchez,Physicality,60.028435,63.0,2.9715652465820312
Meritan Shabani,Physicality,55.03656,58.0,2.96343994140625
Dante Polvara,Physicality,66.03855,69.0,2.9614486694335938
Giorgio Scalvini,Physicality,68.03913,71.0,2.9608688354492188
Daan Heymans,Physicality,65.04004,68.0,2.9599609375
Peer Koopmeiners,Physicality,67.04265,70.0,2.9573516845703125
Maren Haile-Selassie,Physicality,59.047638,62.0,2.952362060546875
Seok-ju Hong,Physicality,59.04839,62.0,2.951610565185547
Marvin De Lima,Physicality,41.951096,39.0,2.9510955810546875
Lisandru Tramoni,Physicality,53.94979,51.0,2.9497909545898438
Charlie Kelman,Physicality,57.05144,60.0,2.948558807373047
Santiago Visentin,Physicality,66.053,69.0,2.9469985961914062
Lucas Rocrou,Physicality,49.055523,52.0,2.944477081298828
Yannik Engelhardt,Physicality,65.05962,68.0,2.9403762817382812
Silas Gnaka,Physicality,60.061504,63.0,2.938495635986328
Callum Wright,Physicality,64.06167,67.0,2.9383316040039062
Mamadou Jobe,Physicality,63.93723,61.0,2.9372291564941406
Jack Lynn,Physicality,53.064285,56.0,2.9357147216796875
Gabriel David,Physicality,58.932575,56.0,2.932575225830078
Lloyd Kelly,Physicality,72.06885,75.0,2.93115234375
Yassine Kechta,Physicality,54.078045,57.0,2.921955108642578
Lenny Vallier,Physicality,63.08201,66.0,2.9179916381835938
Noah Söderberg,Physicality,60.083855,63.0,2.9161453247070312
Jasper Moon,Physicality,68.909775,66.0,2.9097747802734375
Erik Dueñas,Physicality,40.909702,38.0,2.9097023010253906
Johan Karlsson,Physicality,57.09335,60.0,2.9066505432128906
James Bree,Physicality,64.09617,67.0,2.9038314819335938
Iván Flores,Physicality,65.89845,63.0,2.8984527587890625
Rodrigo Guth,Physicality,68.10619,71.0,2.8938064575195312
Abdoulie Sanyang,Physicality,56.108063,59.0,2.891937255859375
Bilal Boutobba,Physicality,38.1125,41.0,2.887500762939453
Louis Breunig,Physicality,57.115356,60.0,2.8846435546875
Mateo Pellegrino,Physicality,66.12052,69.0,2.8794784545898438
Kouame Autonne,Physicality,76.12163,79.0,2.8783721923828125
Yvandro Borges Sanches,Physicality,59.875134,57.0,2.875133514404297
Innes Cameron,Physicality,70.12668,73.0,2.873321533203125
Dylan Mbayo,Physicality,46.87185,44.0,2.8718490600585938
James Penrice,Physicality,60.129658,63.0,2.870342254638672
Senne Lynen,Physicality,73.13056,76.0,2.8694381713867188
Nicholas Bilokapic,Physicality,59.132484,62.0,2.8675155639648438
Max Thompson,Physicality,54.86751,52.0,2.867511749267578
Isaac Price,Physicality,57.863277,55.0,2.8632774353027344
Amin Sarr,Physicality,65.137505,68.0,2.8624954223632812
Sorba Thomas,Physicality,67.14025,70.0,2.8597488403320312
Runar Norheim,Physicality,47.857925,45.0,2.8579254150390625
John Pulskamp,Physicality,59.14546,62.0,2.854541778564453
Răzvan Sava,Physicality,59.145523,62.0,2.8544769287109375
Adrian Gantenbein,Physicality,60.14904,63.0,2.8509597778320312
Dirk Proper,Physicality,56.15067,59.0,2.8493309020996094
Magnus Retsius Grødem,Physicality,63.15179,66.0,2.8482093811035156
Joel Coleman,Physicality,59.152695,62.0,2.8473052978515625
Jiteshwor Singh,Physicality,48.845226,46.0,2.845226287841797
Franco Carboni,Physicality,62.1579,65.0,2.8420982360839844
Tayvon Gray,Physicality,61.160526,64.0,2.8394737243652344
Julian Rieckmann,Physicality,68.83649,66.0,2.83648681640625
Gabriel Osho,Physicality,71.165115,74.0,2.8348846435546875
Erdem Canpolat,Physicality,59.16547,62.0,2.8345298767089844
Dennis Borkowski,Physicality,58.174267,61.0,2.825733184814453
Joel Cotterill,Physicality,55.82454,53.0,2.8245391845703125
Simone Canestrelli,Physicality,67.17577,70.0,2.8242263793945312
Julius Eskesen,Physicality,56.176865,59.0,2.8231353759765625
Lewin Blum,Physicality,60.182404,63.0,2.817596435546875
Miguel Monsalve,Physicality,46.816032,44.0,2.8160324096679688
Gaurav Bora,Physicality,66.18446,69.0,2.8155364990234375
Facundo Buonanotte,Physicality,47.18768,50.0,2.8123207092285156
Jake Hollman,Physicality,56.18801,59.0,2.8119888305664062
Darian Males,Physicality,62.195137,65.0,2.8048629760742188
Lewis Dobbin,Physicality,48.197803,51.0,2.802196502685547
Justin Heekeren,Physicality,59.203865,62.0,2.7961349487304688
Paweł Stolarski,Physicality,64.20387,67.0,2.7961273193359375
Laorent Shabani,Physicality,59.205795,62.0,2.7942047119140625
Andréas Hountondji,Physicality,55.207264,58.0,2.792736053466797
Alessandro Sorrentino,Physicality,59.208138,62.0,2.7918624877929688
Issam El Maach,Physicality,59.21167,62.0,2.788330078125
Ravil Tagir,Physicality,64.786476,62.0,2.7864761352539062
Johannes Naschberger,Physicality,52.21365,55.0,2.7863502502441406
Till Cissokho,Physicality,73.21569,76.0,2.7843093872070312
Gabriel Kirejczyk,Physicality,70.77714,68.0,2.7771377563476562
Mateo Sanabria,Physicality,48.22327,51.0,2.7767295837402344
Pierre Dwomoh,Physicality,70.77609,68.0,2.776092529296875
Alexander Busch,Physicality,61.22458,64.0,2.775421142578125
Kai Klefisch,Physicality,75.22608,78.0,2.7739181518554688
Theo Sander,Physicality,59.227997,62.0,2.772003173828125
Taye Ashby-Hammond,Physicality,59.22855,62.0,2.7714500427246094
Rocco Reitz,Physicality,57.76857,55.0,2.7685699462890625
Dennis Smarsch,Physicality,59.233334,62.0,2.7666664123535156
Antoine Valério,Physicality,63.23937,66.0,2.760631561279297
Dennis Gjengaar,Physicality,58.24511,61.0,2.7548904418945312
Ignacio Agustín Rodríguez,Physicality,48.753822,46.0,2.7538223266601562
Cem Üstündag,Physicality,46.752605,44.0,2.752605438232422
Melle Meulensteen,Physicality,70.24823,73.0,2.75177001953125
Santeri Väänänen,Physicality,67.749626,65.0,2.7496261596679688
Žan Rogelj,Physicality,61.25253,64.0,2.7474708557128906
Ayman Aiki,Physicality,40.74693,38.0,2.746929168701172
Sakarias Opsahl,Physicality,62.25378,65.0,2.7462196350097656
Matías Vera,Physicality,64.25386,67.0,2.7461395263671875
Tom Baack,Physicality,67.254234,70.0,2.7457656860351562
Alessandro Lopane,Physicality,53.25434,56.0,2.7456588745117188
Florian Schock,Physicality,59.25643,62.0,2.7435684204101562
Kacper Kozłowski,Physicality,66.25654,69.0,2.7434616088867188
Ronnie Edwards,Physicality,67.25847,70.0,2.7415313720703125
Dion De Neve,Physicality,39.73828,37.0,2.73828125
Simon Ebonog,Physicality,42.267574,45.0,2.7324256896972656
Gonzalo Nápoli,Physicality,56.270565,59.0,2.7294349670410156
Hrvoje Smolčić,Physicality,70.271965,73.0,2.7280349731445312
Marco Tilio,Physicality,52.275227,55.0,2.724773406982422
Mark Doyle,Physicality,63.275322,66.0,2.7246780395507812
Amir Richardson,Physicality,70.2769,73.0,2.7230987548828125
Calvin Brackelmann,Physicality,74.291794,77.0,2.7082061767578125
Dexter Lembikisa,Physicality,51.293633,54.0,2.7063674926757812
Cas Odenthal,Physicality,68.30076,71.0,2.6992416381835938
Cameron McJannet,Physicality,63.699013,61.0,2.6990127563476562
Sidi Sané,Physicality,58.697544,56.0,2.6975440979003906
Lewis Ferguson,Physicality,78.303566,81.0,2.6964340209960938
Patrick Vroegh,Physicality,58.306824,61.0,2.69317626953125
Noah Bischof,Physicality,52.309025,55.0,2.6909751892089844
Abundance Salaou,Physicality,55.309475,58.0,2.6905250549316406
Harry Leonard,Physicality,51.31048,54.0,2.6895217895507812
Arnór Sigurðsson,Physicality,59.316826,62.0,2.6831741333007812
Can Bozdoğan,Physicality,59.319355,62.0,2.680644989013672
Tomasz Makowski,Physicality,69.32948,72.0,2.6705169677734375
Noé Lebreton,Physicality,55.329624,58.0,2.6703758239746094
Jonathan Tomkinson,Physicality,71.666115,69.0,2.6661148071289062
Matthew Cox,Physicality,59.33454,62.0,2.6654586791992188
Laurin Ulrich,Physicality,63.66396,61.0,2.663959503173828
Louis Zabala,Physicality,68.65914,66.0,2.6591415405273438
Givson Singh,Physicality,44.659065,42.0,2.6590652465820312
Ciarán Kelly,Physicality,69.34276,72.0,2.6572418212890625
Mateusz Wdowiak,Physicality,61.65697,59.0,2.656970977783203
Fardin Ali Molla,Physicality,39.65476,37.0,2.6547584533691406
Nikolaos Michelis,Physicality,69.65422,67.0,2.6542205810546875
Tayo Adaramola,Physicality,54.65138,52.0,2.651378631591797
Charlie Webster,Physicality,52.64922,50.0,2.649219512939453
Alexandru Jipa,Physicality,59.351227,62.0,2.648773193359375
Rhys Hughes,Physicality,56.639603,54.0,2.6396026611328125
Allan Linguet,Physicality,60.3642,63.0,2.6357994079589844
Gbemi Arubi,Physicality,44.634937,42.0,2.634937286376953
Chem Campbell,Physicality,52.366493,55.0,2.6335067749023438
Kailin Barlow,Physicality,54.368008,57.0,2.6319923400878906
Jędrzej Grobelny,Physicality,59.368362,62.0,2.6316375732421875
Nathan Harriel,Physicality,71.37497,74.0,2.625030517578125
Bünyamin Balcı,Physicality,60.378174,63.0,2.621826171875
Matt Baker,Physicality,64.38286,67.0,2.6171417236328125
Musa Juwara,Physicality,51.615826,49.0,2.615825653076172
George Thomas,Physicality,60.613632,58.0,2.6136322021484375
Josh Neufville,Physicality,56.386383,59.0,2.613616943359375
Shayden Morris,Physicality,42.613453,40.0,2.613452911376953
Reece Welch,Physicality,67.611916,65.0,2.6119155883789062
Franz Roggow,Physicality,61.3897,64.0,2.6102981567382812
D'Margio Wright-Phillips,Physicality,42.609158,40.0,2.6091575622558594
Cheick Keita,Physicality,68.3951,71.0,2.6048965454101562
Charlie Patino,Physicality,59.395123,62.0,2.604877471923828
Ronan Boyce,Physicality,64.39616,67.0,2.6038436889648438
Bledian Krasniqi,Physicality,56.396652,59.0,2.6033477783203125
Abhishek Suryavanshi,Physicality,43.60155,41.0,2.601551055908203
Henrik Molvær Melland,Physicality,48.398956,51.0,2.601043701171875
Anthony Roncaglia,Physicality,64.39973,67.0,2.6002731323242188
Giorgio Altare,Physicality,74.40789,77.0,2.5921096801757812
Denis Benga,Physicality,52.59105,50.0,2.5910491943359375
Andy Smith,Physicality,68.41015,71.0,2.5898513793945312
Jake Morris,Physicality,58.586777,56.0,2.5867767333984375
Filip Marchwiński,Physicality,58.413452,61.0,2.5865478515625
Billy Koumetio,Physicality,74.582306,72.0,2.582305908203125
Max Bruns,Physicality,59.418655,62.0,2.5813446044921875
Bartosz Białek,Physicality,70.419464,73.0,2.580535888671875
Eyram Viegbe,Physicality,52.576183,50.0,2.576183319091797
Dominik Becker,Physicality,69.57263,67.0,2.5726318359375
Ethan Alagich,Physicality,51.42806,54.0,2.571941375732422
Samed Onur,Physicality,44.571636,42.0,2.571636199951172
Tobias Kraulich,Physicality,75.57069,73.0,2.5706863403320312
Tomás González,Physicality,43.430435,46.0,2.5695648193359375
Tim Siersleben,Physicality,68.43135,71.0,2.5686492919921875
Shayne Pattynama,Physicality,65.43419,68.0,2.5658111572265625
Domingos Quina,Physicality,49.564648,47.0,2.564647674560547
Nathanael Ogbeta,Physicality,68.43711,71.0,2.5628890991210938
Fin Back,Physicality,58.441917,61.0,2.5580825805664062
Jann-Fiete Arp,Physicality,64.44374,67.0,2.5562591552734375
Michael Ruhs,Physicality,67.55596,65.0,2.5559616088867188
Paul-Philipp Besong,Physicality,68.55595,66.0,2.5559463500976562
Peter Abimbola,Physicality,52.55056,50.0,2.5505599975585938
George Johnston,Physicality,71.45033,74.0,2.5496673583984375
Paul Lehmann,Physicality,61.450367,64.0,2.549633026123047
Abdoulaye Bakayoko,Physicality,68.5495,66.0,2.54949951171875
Jamie Lawrence,Physicality,72.451935,75.0,2.548065185546875
Gonzalo Álvez,Physicality,41.546333,39.0,2.5463333129882812
Aldo Florenzi,Physicality,59.453823,62.0,2.5461769104003906
Gene Kennedy,Physicality,68.54247,66.0,2.5424728393554688
Richmond Tachie,Physicality,57.4599,60.0,2.54010009765625
Brandon Fleming,Physicality,59.53975,57.0,2.5397491455078125
Tommy Conway,Physicality,51.461864,54.0,2.538135528564453
Adrien Lebeau,Physicality,53.534565,51.0,2.534564971923828
Josh Tymon,Physicality,68.47016,71.0,2.5298385620117188
Collin Smith,Physicality,57.52972,55.0,2.5297203063964844
Marley Aké,Physicality,52.47175,55.0,2.5282516479492188
Artem Bondarenko,Physicality,59.47385,62.0,2.5261497497558594
Manolo Portanova,Physicality,64.5247,62.0,2.5246963500976562
James Furlong,Physicality,54.52339,52.0,2.5233917236328125
Max Rosenfelder,Physicality,63.522366,61.0,2.5223655700683594
Igor Strzałek,Physicality,42.519722,40.0,2.5197219848632812
Dominic Thompson,Physicality,63.483685,66.0,2.516315460205078
David Bendrik,Physicality,58.51359,56.0,2.513591766357422
Deandre Kerr,Physicality,68.48691,71.0,2.513092041015625
Joseph Hungbo,Physicality,55.48882,58.0,2.511180877685547
Eduard Radaslavescu,Physicality,59.4906,62.0,2.5093994140625
Youssef Chermiti,Physicality,69.492165,72.0,2.5078353881835938
Jordi Vanlerberghe,Physicality,71.49522,74.0,2.5047836303710938
Cristhian García,Physicality,54.503456,52.0,2.5034561157226562
Salvatore Esposito,Physicality,55.49738,58.0,2.5026206970214844
Marius Cioiu,Physicality,54.504284,57.0,2.495716094970703
Carl Björk,Physicality,59.509937,62.0,2.490062713623047
Stefan Colakovski,Physicality,51.510098,54.0,2.4899024963378906
Meiko Sponsel,Physicality,67.512146,70.0,2.48785400390625
Narender Gahlot,Physicality,67.51391,70.0,2.4860916137695312
Armin Gigović,Physicality,66.52121,69.0,2.478790283203125
Jack Moylan,Physicality,61.521866,64.0,2.4781341552734375
Casey Walls,Physicality,59.47459,57.0,2.474590301513672
Alan Nuñez,Physicality,51.474506,49.0,2.474506378173828
Sebastián Álvarez,Physicality,67.5263,70.0,2.4737014770507812
Martin Moormann,Physicality,70.53373,73.0,2.4662704467773438
Bruno Gutiérrez,Physicality,62.534973,65.0,2.46502685546875
Lucas Kåhed,Physicality,40.463963,38.0,2.4639625549316406
Lasse Günther,Physicality,57.538383,60.0,2.4616165161132812
Jacob Bedeau,Physicality,69.53868,72.0,2.4613189697265625
Zinédine Ould Khaled,Physicality,69.46009,67.0,2.4600906372070312
Baba Fernandes,Physicality,71.45986,69.0,2.4598617553710938
Kian Fitz-Jim,Physicality,48.458942,46.0,2.458942413330078
Abdurrahim Dursun,Physicality,59.458736,57.0,2.4587364196777344
Anders Klynge,Physicality,67.54338,70.0,2.4566192626953125
Matías Alfonso,Physicality,58.54384,61.0,2.4561614990234375
Victor Bezerra,Physicality,56.456158,54.0,2.456157684326172
Lucas Mauragis,Physicality,68.54922,71.0,2.4507827758789062
Jonathan Leko,Physicality,62.54924,65.0,2.4507598876953125
Richard Ledezma,Physicality,44.551697,47.0,2.44830322265625
Marcel Beifus,Physicality,67.44773,65.0,2.4477310180664062
Sanjeev Stalin,Physicality,54.554092,57.0,2.4459075927734375
Henning Matriciani,Physicality,67.55803,70.0,2.4419708251953125
Saikou Janneh,Physicality,58.56448,61.0,2.4355201721191406
Marcin Listkowski,Physicality,61.565475,64.0,2.4345245361328125
Lautaro Ovando,Physicality,59.56804,62.0,2.4319610595703125
Zymer Bytyqi,Physicality,66.57221,69.0,2.4277877807617188
Sebastian Pasquali,Physicality,57.427677,55.0,2.4276771545410156
Antonios Papadopoulos,Physicality,78.57338,81.0,2.4266204833984375
Missael Rodríguez,Physicality,49.57564,52.0,2.424358367919922
Vincenzo Millico,Physicality,48.576912,51.0,2.4230880737304688
Will Wilson,Physicality,54.579575,57.0,2.4204254150390625
Nathan-Dylan Saliba,Physicality,55.414707,53.0,2.4147071838378906
Andreas Müller,Physicality,56.585503,59.0,2.4144973754882812
Otto Rosengren,Physicality,48.58638,51.0,2.4136199951171875
Ranko Veselinović,Physicality,75.588486,78.0,2.4115142822265625
Maik Nawrocki,Physicality,66.591545,69.0,2.4084548950195312
Jeremías James,Physicality,72.403656,70.0,2.403656005859375
Christiaan Ravych,Physicality,60.40026,58.0,2.4002609252929688
Jonatan Braut-Brunes,Physicality,68.603935,71.0,2.3960647583007812
Gabriel Charpentier,Physicality,60.60545,63.0,2.394550323486328
Luca Warrick Koleosho,Physicality,49.39326,47.0,2.393260955810547
Patryk Zaucha,Physicality,48.606995,51.0,2.39300537109375
Siriné Doucouré,Physicality,69.607666,72.0,2.392333984375
Henrik Heggheim,Physicality,68.613655,71.0,2.3863449096679688
Ayrton Paz,Physicality,57.37975,55.0,2.379749298095703
Mohammed Abbas,Physicality,55.379715,53.0,2.3797149658203125
Pathé Mboup,Physicality,50.37615,48.0,2.376148223876953
Matías Soulé,Physicality,40.624767,43.0,2.375232696533203
Kosi Thompson,Physicality,61.62804,64.0,2.371959686279297
Gian Nardelli,Physicality,72.62912,75.0,2.370880126953125
Youssef Amyn,Physicality,41.63733,44.0,2.3626708984375
Brandon Soppy,Physicality,71.64162,74.0,2.3583831787109375
Anouar Ait El Hadj,Physicality,57.654213,60.0,2.3457870483398438
Philip Fahrner,Physicality,56.65585,59.0,2.3441505432128906
Yoann Cathline,Physicality,49.656235,52.0,2.3437652587890625
Aleksa Pejić,Physicality,71.658226,74.0,2.3417739868164062
Maxim Dekker,Physicality,68.65972,71.0,2.3402786254882812
Ian Murphy,Physicality,63.65975,66.0,2.3402481079101562
Filip Dagerstål,Physicality,73.66323,76.0,2.3367691040039062
Daniel Bassi,Physicality,43.336708,41.0,2.3367080688476562
Gonçalo Esteves,Physicality,65.336,63.0,2.33599853515625
Jonas Nickisch,Physicality,59.33269,57.0,2.332691192626953
Kusini Yengi,Physicality,73.66739,76.0,2.332611083984375
Joe Riley,Physicality,64.66839,67.0,2.3316116333007812
Dimitrios Nikolaou,Physicality,75.67488,78.0,2.3251190185546875
Fritiof Hellichius,Physicality,54.675987,57.0,2.3240127563476562
Kalidou Sidibé,Physicality,74.678734,77.0,2.3212661743164062
Theocharis Tsingaras,Physicality,65.67889,68.0,2.3211135864257812
Saxon Earley,Physicality,51.688107,54.0,2.3118934631347656
Tyrhys Dolan,Physicality,47.706085,50.0,2.293914794921875
Will Dennis,Physicality,59.290077,57.0,2.2900772094726562
George Wickens,Physicality,57.2895,55.0,2.289501190185547
Wilson Odobert,Physicality,42.285873,40.0,2.2858734130859375
Tope Fadahunsi,Physicality,62.284187,60.0,2.2841873168945312
Andri Fannar Baldursson,Physicality,66.28318,64.0,2.2831802368164062
Ante Palaversa,Physicality,72.27877,70.0,2.2787704467773438
Alexander Oroz,Physicality,58.721935,61.0,2.278064727783203
Brandan Craig,Physicality,63.273693,61.0,2.273693084716797
Patrik Mercado,Physicality,53.726456,56.0,2.2735443115234375
Théo Chatelain,Physicality,59.269596,57.0,2.2695960998535156
Enzo Ebosse,Physicality,70.730774,73.0,2.26922607421875
Kamory Doumbia,Physicality,56.731354,59.0,2.268646240234375
Jay Matete,Physicality,66.73172,69.0,2.268280029296875
Charlie Cresswell,Physicality,74.73466,77.0,2.2653427124023438
Sacha Delaye,Physicality,49.262974,47.0,2.2629737854003906
Mattéo Tramoni,Physicality,59.737137,62.0,2.2628631591796875
Obed Nkambadio,Physicality,59.26253,57.0,2.262531280517578
Thomas Van Den Keybus,Physicality,56.738388,59.0,2.2616119384765625
Oliver Zandén,Physicality,59.738422,62.0,2.261577606201172
Ogechika Heil,Physicality,56.259003,54.0,2.259002685546875
Jasper van der Werff,Physicality,69.25715,67.0,2.2571487426757812
James Connolly,Physicality,71.25441,69.0,2.2544097900390625
Bryce Duke,Physicality,53.74667,56.0,2.2533302307128906
Harrison Ashby,Physicality,59.747128,62.0,2.2528724670410156
Tom Hendriks,Physicality,59.252068,57.0,2.2520675659179688
Callum Doyle,Physicality,70.75006,73.0,2.24993896484375
Sweden Fernandes,Physicality,50.249443,48.0,2.2494430541992188
Gideon Mensah,Physicality,69.24693,67.0,2.2469329833984375
Jack Stretton,Physicality,53.753086,56.0,2.2469139099121094
Preston Judd,Physicality,65.75399,68.0,2.2460098266601562
Facundo Mansilla,Physicality,65.755005,68.0,2.2449951171875
Ethon Varian,Physicality,54.755455,57.0,2.2445449829101562
Matty Daly,Physicality,52.755596,55.0,2.244403839111328
Florian Miguel,Physicality,71.75717,74.0,2.242828369140625
Allan Campbell,Physicality,73.75931,76.0,2.240692138671875
Ibrahim Salah,Physicality,64.76131,67.0,2.2386932373046875
Hady Camara,Physicality,72.23853,70.0,2.2385330200195312
Elijah Krahn,Physicality,61.235565,59.0,2.235565185546875
Gurmeet Singh,Physicality,59.235233,57.0,2.2352333068847656
Luke McNicholas,Physicality,59.233276,57.0,2.2332763671875
Fabio Ponsi,Physicality,66.76996,69.0,2.23004150390625
Ibrahima Cissé,Physicality,66.229256,64.0,2.2292556762695312
Chinedu Ekene,Physicality,69.77403,72.0,2.2259674072265625
Sonny Carey,Physicality,56.77467,59.0,2.225330352783203
Marco Pompetti,Physicality,52.77518,55.0,2.2248191833496094
Ibrahim Said,Physicality,43.776623,46.0,2.223377227783203
Lewis Miller,Physicality,70.77669,73.0,2.2233123779296875
Cole Bassett,Physicality,62.777447,65.0,2.222553253173828
Mehdi Dorval,Physicality,56.778946,59.0,2.2210540771484375
Max Hagemoser,Physicality,59.217606,57.0,2.2176055908203125
Callum Timmins,Physicality,67.782646,70.0,2.2173538208007812
Mihajlo Ivančević,Physicality,77.213234,75.0,2.2132339477539062
Osvaldo Cisneros,Physicality,48.210648,46.0,2.2106475830078125
Mario Bratu,Physicality,44.795464,47.0,2.2045364379882812
Isaac Boehmer,Physicality,59.203026,57.0,2.2030258178710938
Miguel Acosta,Physicality,59.199776,57.0,2.1997756958007812
Kortney Hause,Physicality,71.8004,74.0,2.1996002197265625
Alex Saji,Physicality,63.801105,66.0,2.198894500732422
Noah Botić,Physicality,50.802166,53.0,2.197834014892578
Emanuele Valeri,Physicality,56.802544,59.0,2.1974563598632812
Jonas Michelbrink,Physicality,40.194916,38.0,2.194915771484375
Diego González,Physicality,59.19442,57.0,2.1944198608398438
Denilho Cleonise,Physicality,51.193188,49.0,2.193187713623047
Guillermo Rendón,Physicality,56.80816,59.0,2.1918411254882812
Gustav Berggren,Physicality,72.808495,75.0,2.1915054321289062
Dan Nlundulu,Physicality,65.81399,68.0,2.1860122680664062
Josef Brian Baccay,Physicality,57.815117,60.0,2.1848831176757812
Joshua Schwirten,Physicality,52.18341,50.0,2.18341064453125
Rudy Boulais,Physicality,59.180916,57.0,2.1809158325195312
Karol Świderski,Physicality,69.821846,72.0,2.1781539916992188
Stefán Teitur Thórdarson,Physicality,66.825554,69.0,2.1744461059570312
Jordan Wright,Physicality,59.17253,57.0,2.1725311279296875
Mateusz Dudek,Physicality,59.17192,57.0,2.1719207763671875
Viljami Sinisalo,Physicality,59.171894,57.0,2.171894073486328
Duplexe Tchamba,Physicality,72.82954,75.0,2.1704635620117188
Csaba Bukta,Physicality,41.829716,44.0,2.1702842712402344
Vic Chambaere,Physicality,59.169094,57.0,2.1690940856933594
Halil İbrahim Dervişoğlu,Physicality,63.830925,66.0,2.1690750122070312
Hannes Sveijer,Physicality,59.16823,57.0,2.1682281494140625
Enzo Luna,Physicality,67.16515,65.0,2.1651535034179688
Mohammed Diomande,Physicality,68.836624,71.0,2.1633758544921875
Kevin Paredes,Physicality,43.83802,46.0,2.1619796752929688
Issiar Dramé,Physicality,64.84488,67.0,2.155120849609375
Billy Mitchell,Physicality,68.84718,71.0,2.1528167724609375
Yukhym Konoplia,Physicality,59.847263,62.0,2.1527366638183594
Kas de Wit,Physicality,48.151375,46.0,2.1513748168945312
Lalrinliana Hnamte,Physicality,61.8502,64.0,2.149799346923828
Oisin Smyth,Physicality,61.148552,59.0,2.1485519409179688
Kasey Palmer,Physicality,59.85161,62.0,2.1483917236328125
Kobe Franklin,Physicality,45.852627,48.0,2.1473731994628906
Kelvin Abrefa,Physicality,63.146355,61.0,2.1463546752929688
Uğurcan Yazğılı,Physicality,68.85691,71.0,2.1430892944335938
Samson Tovide,Physicality,74.85986,77.0,2.14013671875
Lukas Pinckert,Physicality,72.138214,70.0,2.138214111328125
Trevor Clarke,Physicality,67.138145,65.0,2.1381454467773438
Valerio Mastrantonio,Physicality,66.86327,69.0,2.1367263793945312
Mohamed Koné,Physicality,59.13428,57.0,2.1342811584472656
Davy Rouyard,Physicality,59.133644,57.0,2.1336441040039062
Lucien Hawryluk,Physicality,59.131134,57.0,2.131134033203125
Mio Backhaus,Physicality,59.13014,57.0,2.130138397216797
Mohamed Daramy,Physicality,66.87281,69.0,2.1271896362304688
Bogdan Racovițan,Physicality,72.87588,75.0,2.1241226196289062
Nicholas Bonfanti,Physicality,56.87799,59.0,2.12200927734375
Harvey Vale,Physicality,52.880592,55.0,2.1194076538085938
Dominic Jefferies,Physicality,67.88259,70.0,2.1174087524414062
Anass Salah-Eddine,Physicality,62.88268,65.0,2.117321014404297
Kenneth Schmidt,Physicality,67.88521,70.0,2.1147918701171875
Oscar Wallin,Physicality,63.885315,66.0,2.11468505859375
Ethan Ingram,Physicality,49.888042,52.0,2.111957550048828
Tim Oermann,Physicality,65.896225,68.0,2.1037750244140625
Juljan Shehu,Physicality,64.103294,62.0,2.1032943725585938
Batista Mendy,Physicality,76.89844,79.0,2.1015625
Ben Bobzien,Physicality,47.098965,45.0,2.0989646911621094
Lucas Halangk,Physicality,58.906517,61.0,2.0934829711914062
Petko Hristov,Physicality,74.09297,72.0,2.0929718017578125
John Nelson,Physicality,59.907627,62.0,2.0923728942871094
Alassana Jatta,Physicality,65.08953,63.0,2.0895309448242188
Kilian Fischer,Physicality,67.9137,70.0,2.0863037109375
Jayden Richardson,Physicality,62.92196,65.0,2.0780410766601562
Noa Savignac,Physicality,47.922207,50.0,2.0777931213378906
Abdullah Al Enazi,Physicality,47.076653,45.0,2.0766525268554688
Kenji Cabrera,Physicality,51.92483,54.0,2.0751686096191406
David Toure,Physicality,58.071922,56.0,2.0719223022460938
Louie Watson,Physicality,43.06762,41.0,2.0676193237304688
Al-Amin Kazeem,Physicality,60.065372,58.0,2.0653724670410156
